DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-05_beckymcclain8_638,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
638 - DIABETES W CC,260032,BARNES JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,SAINT LOUIS,MO,63110,MO - St. Louis,128,15435.17,6096.33,5134.6,942,USCGeocoder,109.4164,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,74.3786982248521,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.6152886,-90.3398529,Relaxed;Soundex,TwoThousandTen,08236,7040,,14590,0,41180,2052,2,2173.00,189,29,1,ResidenceStreetAddress,1,,,BARNES JEWISH HOSPITAL,PLZ,,,,,,SAINT LOUIS,MO,63110,,,,,,,,,,,,,,,,,,1,,,BARNES JEWISH HOSPITAL,PLZ,,,,,,SAINT LOUIS,MO,63110,,,,,,,,,,,,1,,,BARNSTABLE,CT,,,,SAINT LOUIS,MO,63144,,,,,,,,,,,St Louis,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1642986,,,,,,0
638 - DIABETES W CC,260040,COX MEDICAL CENTER,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65807,MO - Springfield,24,11677.25,5136.91,3798.12,943,USCGeocoder,93.7482,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.1457725,-93.2791288,Exact,TwoThousandTen,70000,7920,,70009,0,44180,1034,1,0028.00,077,29,1,ResidenceStreetAddress,3801,,S,NATIONAL,AVE,,,,,,SPRINGFIELD,MO,65807,,,,,,,,,,,,,,,,,,3801,,S,NATIONAL,AVE,,,,,,SPRINGFIELD,MO,65807,,,,,,,,,,,,3801,,S,NATIONAL,AVE,,,,SPRINGFIELD,MO,65807,,,,,,,,,,,Greene,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,827273,,,,,,0
638 - DIABETES W CC,260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,2301 HOLMES STREET,KANSAS CITY,MO,64108,MO - Kansas City,24,12755.66,8452.29,7562.29,944,USCGeocoder,171.8611,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.0843082,-94.5751376,Exact,TwoThousandTen,38000,3760,,38054,0,28140,1002,1,0043.00,095,29,1,ResidenceStreetAddress,2301,,,HOLMES,ST,,,,,,KANSAS CITY,MO,64108,,,,,,,,,,,,,,,,,,2301,,,HOLMES,ST,,,,,,KANSAS CITY,MO,64108,,,,,,,,,,,,2301,,,HOLMES,ST,,,,KANSAS CITY,MO,64108,,,,,,,,,,,Jackson,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1263010,,,,,,0
638 - DIABETES W CC,260062,ST LUKES NORTHLAND HOSPITAL,5830 N W BARRY ROAD,KANSAS CITY,MO,64154,MO - Kansas City,11,27493.63,6893.09,3911.63,945,USCGeocoder,156.2489,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,93.1952662721894,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.2475619,-94.6489053,Relaxed,TwoThousandTen,38000,3760,,46874,0,28140,2011,2,0302.11,165,29,1,ResidenceStreetAddress,5830,,N W,BARRY,RD,,,,,,KANSAS CITY,MO,64154,,,,,,,,,,,,,,,,,,5830,,N W,BARRY,RD,,,,,,KANSAS CITY,MO,64154,,,,,,,,,,,,5830,,NW,BARRY,RD,,,,Kansas City,MO,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,289345,,,,,,0
638 - DIABETES W CC,260064,AUDRAIN MEDICAL CENTER,620 E MONROE,MEXICO,MO,65265,MO - Columbia,11,10383.27,4917.18,3991,946,USCGeocoder,93.7523,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2986.96573656714,LinearInterpolationAddressRange,StreetSegment,97.0414201183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,39.1727854122883,-91.875726952063,Relaxed,TwoThousandTen,47648,,,68744,1,33020,3077,3,9504.00,007,29,1,ResidenceStreetAddress,620,,E,MONROE,,,,,,,MEXICO,MO,65265,,,,,,,,,,,,,,,,,,620,,E,MONROE,,,,,,,MEXICO,MO,65265,,,,,,,,,,,,798-600,,E,Monroe,St,,,,Mexico,MO,65265,,,,,,,,,,South Fork,Audrain,2986.97,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,34293446,,,,,,0
638 - DIABETES W CC,260065,ST JOHN'S REGIONAL HEALTH CENTER,1235 E CHEROKEE,SPRINGFIELD,MO,65804,MO - Springfield,34,23478.47,5143.85,4350.38,947,USCGeocoder,93.7521,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,94.0828402366864,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.1792772,-93.2752934,Relaxed,TwoThousandTen,70000,7920,,70009,0,44180,3000,3,0011.00,077,29,1,ResidenceStreetAddress,1235,,E,CHEROKEE,,,,,,,SPRINGFIELD,MO,65804,,,,,,,,,,,,,,,,,,1235,,E,CHEROKEE,,,,,,,SPRINGFIELD,MO,65804,,,,,,,,,,,,1235,,E,CHEROKEE,ST,,,,SPRINGFIELD,MO,65804,,,,,,,,,,,Greene,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,848304,,,,,,0
638 - DIABETES W CC,260068,BOONE HOSPITAL CENTER,1600 E BROADWAY,COLUMBIA,MO,65201,MO - Columbia,18,15887.72,4116.77,3426.77,948,USCGeocoder,171.8565,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,38.949776,-92.3158068,Exact,TwoThousandTen,,1740,,15688,0,17860,3008,3,0003.00,019,29,1,ResidenceStreetAddress,1600,,E,BROADWAY,,,,,,,COLUMBIA,MO,65201,,,,,,,,,,,,,,,,,,1600,,E,BROADWAY,,,,,,,COLUMBIA,MO,65201,,,,,,,,,,,,1600,,E,BROADWAY,,,,,COLUMBIA,MO,65201,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,204157,,,,,,0
638 - DIABETES W CC,260074,MOBERLY REGIONAL MEDICAL CENTER,1515 UNION AVE,MOBERLY,MO,65270,MO - Columbia,11,18196.9,5596.36,4773.09,949,USCGeocoder,78.1326,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3474.4203687029,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,39.4239009422486,-92.4128683224867,Exact,TwoThousandTen,49034,,,74914,1,33620,3085,3,4903.00,175,29,1,ResidenceStreetAddress,1515,,,UNION,AVE,,,,,,MOBERLY,MO,65270,,,,,,,,,,,,,,,,,,1515,,,UNION,AVE,,,,,,MOBERLY,MO,65270,,,,,,,,,,,,1599-1501,,,Union,Ave,,,,Moberly,MO,65270,,,,,,,,,,Union,Randolph,3474.42,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,607775776,,,,,,0
638 - DIABETES W CC,260077,ST ANTHONY'S MEDICAL CENTER,10010 KENNERLY ROAD,SAINT LOUIS,MO,63128,MO - St. Louis,25,11354.08,4272.24,3558,950,USCGeocoder,78.1383,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5066232,-90.3821336,Exact,TwoThousandTen,65954,7040,,72794,0,41180,3044,3,2212.02,189,29,1,ResidenceStreetAddress,10010,,,KENNERLY,RD,,,,,,SAINT LOUIS,MO,63128,,,,,,,,,,,,,,,,,,10010,,,KENNERLY,RD,,,,,,SAINT LOUIS,MO,63128,,,,,,,,,,,,10010,,,KENNERLY,RD,,,,SAINT LOUIS,MO,63128,,,,,,,,,,,St Louis,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1704444,,,,,,0
638 - DIABETES W CC,260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,MO - St. Louis,18,17559.16,5085.88,2624.94,951,USCGeocoder,78.1249,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,94.0828402366864,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5257362,-90.4740944,Relaxed,TwoThousandTen,,1740,,47450,0,41180,1088,1,2214.22,189,29,1,ResidenceStreetAddress,1015,,,BOWLES,,,,,,,FENTON,MO,63026,,,,,,,,,,,,,,,,,,1015,,,BOWLES,,,,,,,FENTON,MO,63026,,,,,,,,,,,,1015,,,BOWLES,AVE,,,,FENTON,MO,63026,,,,,,,,,,,St Louis,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1797103,,,,,,0
638 - DIABETES W CC,260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,MO - Kansas City,21,24315.52,4490.61,3848.33,952,USCGeocoder,218.7032,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.9356689,-94.6037674,Exact,TwoThousandTen,38000,3760,,38054,0,28140,1001,1,0101.05,095,29,1,ResidenceStreetAddress,1000,,,CARONDELET,DR,,,,,,KANSAS CITY,MO,64114,,,,,,,,,,,,,,,,,,1000,,,CARONDELET,DR,,,,,,KANSAS CITY,MO,64114,,,,,,,,,,,,1000,,,CARONDELET,DR,,,,KANSAS CITY,MO,64114,,,,,,,,,,,Jackson,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1024143,,,,,,0
638 - DIABETES W CC,260091,SSM ST MARYS HEALTH CENTER,6420 CLAYTON RD,RICHMOND HEIGHT,MO,63117,MO - St. Louis,39,13893.38,6358.94,5566.07,953,USCGeocoder,125.0175,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.6332784,-90.3111389,Relaxed,TwoThousandTen,61706,7040,,29818,0,41180,2001,2,2168.00,189,29,1,ResidenceStreetAddress,6420,,,CLAYTON,RD,,,,,,RICHMOND HEIGHT,MO,63117,,,,,,,,,,,,,,,,,,6420,,,CLAYTON,RD,,,,,,RICHMOND HEIGHT,MO,63117,,,,,,,,,,,,6420,,,CLAYTON,RD,,,,SAINT LOUIS,MO,63117,,,,,,,,,,,St Louis,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1975622,,,,,,0
638 - DIABETES W CC,260094,SKAGGS REGIONAL MEDICAL CENTER,PO BOX 650 BUS HWY 65 & SKAGGS RD,BRANSON,MO,65616,MO - Springfield,21,15413.09,5168.33,3375.04,954,USCGeocoder,46.884,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,204435900.772766,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,36.669010031361,-93.248087645763,Relaxed;Soundex,TwoThousandTen,,1740,,07984,1,14700,2088,2,4802.01,213,29,4,ResidenceZIP,,,,BUSINESS,HWY RD,,UNIT,65 & SKAGGS,,,BRANSON,MO,65616,,,,,,,,,,,,,,,,,,,,,BUSINESS,HWY RD,,UNIT,65 & SKAGGS,,,BRANSON,MO,65616,,,,,,,,,,,,,,,,,,,,,MO,65616,,,,,,,,,,,,204435900.77,Meters,,SOURCE_CENSUS_2010_ZCTAS,2010,,,zcta5ce10,65616,,,,,,0
638 - DIABETES W CC,260095,CENTERPOINT MEDICAL CENTER OF INDEPENDENCE LLC,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,MO - Kansas City,17,29866.05,4953.88,3760.05,955,USCGeocoder,93.7617,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.6331360946746,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.0492907,-94.3487681,Relaxed,TwoThousandTen,35000,3760,,06490,0,28140,1020,1,0147.01,095,29,1,ResidenceStreetAddress,19600,,E,39TH,ST,,,,,,INDEPENDENCE,MO,64057,,,,,,,,,,,,,,,,,,19600,,E,39TH,ST,,,,,,INDEPENDENCE,MO,64057,,,,,,,,,,,,19600,,E,39TH,ST,S,,,INDEPENDENCE,MO,64057,,,,,,,,,,,Jackson,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1068657,,,,,,0
638 - DIABETES W CC,260096,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CI,MO,64116,MO - Kansas City,43,20515.93,4655.76,3438.41,956,USCGeocoder,109.3844,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8043.04787429153,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,39.1487257897287,-94.5500664614123,Relaxed,TwoThousandTen,38000,3760,,26290,0,28140,5012,5,0221.00,047,29,1,ResidenceStreetAddress,2800,,,CLAY EDWARDS,DR,,,,,,NORTH KANSAS CI,MO,64116,,,,,,,,,,,,,,,,,,2800,,,CLAY EDWARDS,DR,,,,,,NORTH KANSAS CI,MO,64116,,,,,,,,,,,,2998-2716,,,Clay Edwards,Dr,,,,North Kansas City,MO,64116,,,,,,,,,,Gallatin,Clay,8043.05,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,641525601,,,,,,0
638 - DIABETES W CC,260104,SSM DEPAUL HEALTH CENTER,12303 DEPAUL DRIVE,BRIDGETON,MO,63044,MO - St. Louis,30,17129.4,4704.53,3946.33,957,USCGeocoder,46.8732,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1263.01094827056,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.7509703510938,-90.4325454631698,Relaxed;Soundex,TwoThousandTen,08398,7040,,53360,0,41180,4026,4,2131.01,189,29,1,ResidenceStreetAddress,12303,,,DEPAUL,DR,,,,,,BRIDGETON,MO,63044,,,,,,,,,,,,,,,,,,12303,,,DEPAUL,DR,,,,,,BRIDGETON,MO,63044,,,,,,,,,,,,12303,,,DE PAUL,DR,,,,Wildwood,MO,63044,,,,2512,,,,,,,ST. LOUIS,1263.01,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,580494,,,,,,0
638 - DIABETES W CC,260105,ST LOUIS UNIVERSITY HOSPITAL,3635 VISTA AVE,SAINT LOUIS,MO,63110,MO - St. Louis,48,22594,7906.47,7158.47,958,USCGeocoder,124.9834,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,795.954445468204,LinearInterpolationAddressRange,StreetSegment,98.9940828402367,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.6226429324155,-90.239522329332,Relaxed,TwoThousandTen,65000,7040,,65000,0,41180,3046,3,1273.00,510,29,1,ResidenceStreetAddress,3635,,,VISTA,AVE,,,,,,SAINT LOUIS,MO,63110,,,,,,,,,,,,,,,,,,3635,,,VISTA,AVE,,,,,,SAINT LOUIS,MO,63110,,,,,,,,,,,,3601-3653,,,Vista,Ave,,,,St. Louis,MO,63110,,,,,,,,,,St. Louis,St. Louis,795.95,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,619013684,,,,,,0
638 - DIABETES W CC,260108,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,TOWN AND COUNTR,MO,63131,MO - St. Louis,22,12932.86,4362.4,3110.68,959,USCGeocoder,140.6458,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.6365487,-90.4462819,Relaxed,TwoThousandTen,73618,7040,,48989,0,41180,2003,2,2177.01,189,29,1,ResidenceStreetAddress,3015,,N,BALLAS,RD,,,,,,TOWN AND COUNTR,MO,63131,,,,,,,,,,,,,,,,,,3015,,N,BALLAS,RD,,,,,,TOWN AND COUNTR,MO,63131,,,,,,,,,,,,3015,,N,BALLAS,RD,,,,SAINT LOUIS,MO,63131,,,,,,,,,,,St Louis,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1947540,,,,,,0
638 - DIABETES W CC,260110,SOUTHEAST MISSOURI HOSPITAL,1701 LACEY ST,CAPE GIRARDEAU,MO,63701,MO - Cape Girardeau,14,19389.14,4760.42,4194.42,960,USCGeocoder,124.9671,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,37.310969,-89.5406452,Exact,TwoThousandTen,11242,,,11260,0,16020,3016,3,8811.00,031,29,1,ResidenceStreetAddress,1701,,,LACEY,ST,,,,,,CAPE GIRARDEAU,MO,63701,,,,,,,,,,,,,,,,,,1701,,,LACEY,ST,,,,,,CAPE GIRARDEAU,MO,63701,,,,,,,,,,,,1701,,,LACEY,ST,,,,Cape Girardeau,MO,63701,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,138953,,,,,,0
638 - DIABETES W CC,260113,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN ST,SIKESTON,MO,63801,MO - Cape Girardeau,28,16338.75,5470.89,4870.17,961,USCGeocoder,124.9827,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5098.81655421655,LinearInterpolationAddressRange,StreetSegment,95.8579881656805,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,36.8701778328636,-89.5787948092005,Relaxed,TwoThousandTen,67790,,,61598,1,43460,7027,7,7812.00,201,29,1,ResidenceStreetAddress,1008,,N,MAIN,ST,,,,,,SIKESTON,MO,63801,,,,,,,,,,,,,,,,,,1008,,N,MAIN,ST,,,,,,SIKESTON,MO,63801,,,,,,,,,,,,900-1098,,S,Main,St,,,,Sikeston,MO,63801,,,,,,,,,,Richland,Scott,5098.82,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,38962002,,,,,,0
638 - DIABETES W CC,260116,MINERAL AREA REGIONAL MEDICAL CENTER,1212 WEBER RD,FARMINGTON,MO,63640,MO - St. Louis,12,10261.25,4814.25,3331.41,962,USCGeocoder,46.8769,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,78535.0782886017,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,37.8011660956354,-90.4397186592211,Relaxed,TwoThousandTen,23752,,,64316,1,22100,1010,1,9509.01,187,29,1,ResidenceStreetAddress,1212,,,WEBER,RD,,,,,,FARMINGTON,MO,63640,,,,,,,,,,,,,,,,,,1212,,,WEBER,RD,,,,,,FARMINGTON,MO,63640,,,,,,,,,,,,1212,,,WEBER,RD,,,,Bismarck,MO,63640,,,,3325,,,,,,,ST. FRANCOIS,78535.08,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,282458,,,,,,0
638 - DIABETES W CC,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,2620 N WESTWOOD BLVD,POPLAR BLUFF,MO,63901,MO - St. Louis,20,23749.95,5398.95,4416.7,963,USCGeocoder,78.0771,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4424.12336439028,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,36.7850989825082,-90.428837422214,Exact,TwoThousandTen,59096,,,59114,1,38740,2052,2,9503.00,023,29,1,ResidenceStreetAddress,2620,,N,WESTWOOD,BLVD,,,,,,POPLAR BLUFF,MO,63901,,,,,,,,,,,,,,,,,,2620,,N,WESTWOOD,BLVD,,,,,,POPLAR BLUFF,MO,63901,,,,,,,,,,,,2544-2658,,N,Westwood,Blvd,,,,Poplar Bluff,MO,63901,,,,,,,,,,Poplar Bluff,Butler,4424.12,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,47415739,,,,,,0
638 - DIABETES W CC,260137,FREEMAN HEALTH SYSTEM - FREEMAN WEST,1102 WEST 32ND STREET,JOPLIN,MO,64804,MO - Joplin,27,17587.33,5032.44,4196.29,964,USCGeocoder,109.3895,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4685.7689762468,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,37.0545397199853,-94.5241998270839,Exact,TwoThousandTen,37592,3710,,67610,0,27900,1006,1,0205.02,145,29,1,ResidenceStreetAddress,1102,,W,32ND,ST,,,,,,JOPLIN,MO,64804,,,,,,,,,,,,,,,,,,1102,,W,32ND,ST,,,,,,JOPLIN,MO,64804,,,,,,,,,,,,900-1298,,W,32nd,St,,,,Joplin,MO,64804,,,,,,,,,,Shoal Creek,Newton,4685.77,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,640612892,,,,,,0
638 - DIABETES W CC,260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,MO - Kansas City,23,35335.26,5644.34,5056.52,965,USCGeocoder,468.7719,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.0474105,-94.5897545,Exact,TwoThousandTen,38000,3760,,38054,0,28140,1002,1,0069.00,095,29,1,ResidenceStreetAddress,4401,,,WORNALL,RD,,,,,,KANSAS CITY,MO,64111,,,,,,,,,,,,,,,,,,4401,,,WORNALL,RD,,,,,,KANSAS CITY,MO,64111,,,,,,,,,,,,4401,,,WORNALL,RD,,,,KANSAS CITY,MO,64111,,,,,,,,,,,Jackson,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1065586,,,,,,0
638 - DIABETES W CC,260141,UNIVERSITY OF MISSOURI HEALTH CARE,ONE HOSPITAL DRIVE ROOM CE121 DC03100,COLUMBIA,MO,65201,MO - Columbia,29,17446.48,6097.96,5238.17,966,USCGeocoder,171.8435,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,38.9382778,-92.3283965,Exact,TwoThousandTen,,1740,,15688,0,17860,2000,2,0022.00,019,29,1,ResidenceStreetAddress,1,,,HOSPITAL,DR,,RM,CE121 DC03100,,,COLUMBIA,MO,65201,,,,,,,,,,,,,,,,,,1,,,HOSPITAL,DR,,RM,CE121 DC03100,,,COLUMBIA,MO,65201,,,,,,,,,,,,1,,,HOSPITAL,DR,,,,COLUMBIA,MO,65201,,,,,,,,,,,Boone,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,25810,,,,,,0
