DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_beckykelley8_482,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220049,MARLBOROUGH HOSPITAL,157 UNION STREET,MARLBOROUGH,MA,1752,MA - Worcester,12,23065.66,9595.25,8568.25,467,USCGeocoder,124.9905,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3809.03030060162,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.354871610917,-71.552501551977,Exact,TwoThousandTen,38715,1122,15764,38715,0,14460,1036,1,3215.00,017,25,1,ResidenceStreetAddress,157,,,UNION,ST,,,,,,MARLBOROUGH,MA,01752,,,,,,,,,,,,,,,,,,157,,,UNION,ST,,,,,,MARLBOROUGH,MA,01752,,,,,,,,,,,,101-199,,,Union,St,,,,Marlborough,MA,01752,,,,,,,,,,Marlborough,Middlesex,3809.03,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,86928414,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220060,JORDAN HOSPITAL INC,275 SANDWICH STREET,PLYMOUTH,MA,2360,MA - Boston,11,28492.9,12018.63,8243.54,468,USCGeocoder,78.1326,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.9429995,-70.6452826,Exact,TwoThousandTen,,0740,14484,54310,0,14460,5020,5,5305.00,023,25,1,ResidenceStreetAddress,275,,,SANDWICH,ST,,,,,,PLYMOUTH,MA,02360,,,,,,,,,,,,,,,,,,275,,,SANDWICH,ST,,,,,,PLYMOUTH,MA,02360,,,,,,,,,,,,275,,,SANDWICH,ST,,,,PLYMOUTH,MA,02360,,,,,,,,,,,PLYMOUTH,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,983938,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220070,HALLMARK HEALTH SYSTEM,585 LEBANON STREET,MELROSE,MA,2176,MA - Boston,12,23441.16,10589.66,9560,469,USCGeocoder,140.6227,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7105.2920223088,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.4603267100877,-71.0619061175983,Exact,TwoThousandTen,40115,1122,15764,40115,0,14460,4005,4,3362.00,017,25,1,ResidenceStreetAddress,585,,,LEBANON,ST,,,,,,MELROSE,MA,02176,,,,,,,,,,,,,,,,,,585,,,LEBANON,ST,,,,,,MELROSE,MA,02176,,,,,,,,,,,,541-599,,,Lebanon,St,,,,Melrose,MA,02176,,,,,,,,,,Melrose,Middlesex,7105.29,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,86871638,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220071,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,BOSTON,MA,2114,MA - Boston,33,55705.09,14267.48,13419.6,470,USCGeocoder,265.6289,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,42.3631977,-71.0687715,Exact,TwoThousandTen,07000,1122,14484,07000,0,14460,1011,1,0203.01,025,25,1,ResidenceStreetAddress,55,,,FRUIT,ST,,,,,,BOSTON,MA,02114,,,,,,,,,,,,,,,,,,55,,,FRUIT,ST,,,,,,BOSTON,MA,02114,,,,,,,,,,,,55,,,FRUIT,ST,,,,boston,MA,02114,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,137452,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220074,SOUTHCOAST HOSPITAL GROUP INC,363 HIGHLAND AVENUE,FALL RIVER,MA,2720,MA - Boston,33,24528.06,10925.39,9343.09,471,USCGeocoder,93.5174,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.7088794,-71.1452813,Exact,TwoThousandTen,23000,6480,,23000,0,39300,2001,2,6418.00,005,25,1,ResidenceStreetAddress,363,,,HIGHLAND,AVE,,,,,,FALL RIVER,MA,02720,,,,,,,,,,,,,,,,,,363,,,HIGHLAND,AVE,,,,,,FALL RIVER,MA,02720,,,,,,,,,,,,363,,,HIGHLAND,AVE,,,,FALL RIVER,MA,02720,,,,,,,,,,,BRISTOL,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,715526,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220077,BAYSTATE MEDICAL CENTER,759 CHESTNUT STREET,SPRINGFIELD,MA,1199,MA - Springfield,39,26215.71,12958.48,11638.3,472,USCGeocoder,109.4028,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9349112426036,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.1221127,-72.603149,Relaxed,TwoThousandTen,67000,8000,,67000,0,44140,3006,3,8005.00,013,25,1,ResidenceStreetAddress,759,,,CHESTNUT,ST,,,,,,SPRINGFIELD,MA,01199,,,,,,,,,,,,,,,,,,759,,,CHESTNUT,ST,,,,,,SPRINGFIELD,MA,01199,,,,,,,,,,,,759,,,CHESTNUT,ST,,,,SPRINGFIELD,MA,01107,,,,,,,,,,,HAMPDEN,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1318159,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220086,BETH ISRAEL DEACONESS MEDICAL CENTER,330 BROOKLINE AVENUE,BOSTON,MA,2215,MA - Boston,25,24120.52,15339.52,14594.72,473,USCGeocoder,109.3945,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.4023668639053,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.33982,-71.10568,Relaxed,TwoThousandTen,07000,1122,14484,07000,0,14460,2008,2,0103.00,025,25,1,ResidenceStreetAddress,330,,,BROOKLINE,AVE,,,,,,BOSTON,MA,02215,,,,,,,,,,,,,,,,,,330,,,BROOKLINE,AVE,,,,,,BOSTON,MA,02215,,,,,,,,,,,,330,,,BROOKLINE,AVE,,,,boston,MA,02115,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,19525,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,2190,MA - Boston,24,20810.33,9831.12,8804.12,474,USCGeocoder,62.4837,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,32210.8292643465,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,42.175580992379,-70.9542346729296,Relaxed,TwoThousandTen,78972,1122,14484,78972,0,14460,6002,6,4222.00,021,25,1,ResidenceStreetAddress,55,,,FOGG,RD,,,,,,SOUTH WEYMOUTH,MA,02190,,,,,,,,,,,,,,,,,,55,,,FOGG,RD,,,,,,SOUTH WEYMOUTH,MA,02190,,,,,,,,,,,,55,,,Fogg,Rd,,,,Weymouth Town,MA,02190,,,,2432,,,,,,,Norfolk,32210.83,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,1199065,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MA - Boston,13,41188.46,10481.23,9446.15,475,USCGeocoder,109.3758,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.3314275,-71.2468397,Exact,TwoThousandTen,45560,1122,15764,45560,0,14460,3000,3,3743.00,017,25,1,ResidenceStreetAddress,2014,,,WASHINGTON,ST,,,,,,NEWTON,MA,02462,,,,,,,,,,,,,,,,,,2014,,,WASHINGTON,ST,,,,,,NEWTON,MA,02462,,,,,,,,,,,,2014,,,WASHINGTON,ST,,,,NEWTON LOWER FALLS,MA,02462,,,,,,,,,,,Middlesex,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1424367,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,MA - Boston,34,57470.35,14219.73,13295.97,476,USCGeocoder,124.9994,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.3361065,-71.1074805,Exact,TwoThousandTen,07000,1122,14484,07000,0,14460,1007,1,0810.01,025,25,1,ResidenceStreetAddress,75,,,FRANCIS,ST,,,,,,BOSTON,MA,02115,,,,,,,,,,,,,,,,,,75,,,FRANCIS,ST,,,,,,BOSTON,MA,02115,,,,,,,,,,,,75,,,FRANCIS,ST,,,,boston,MA,02115,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,138975,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220163,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVENUE NORTH,WORCESTER,MA,1655,MA - Worcester,29,38668.37,14737.13,13924.03,477,USCGeocoder,218.7589,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1411.84604326577,LinearInterpolationAddressRange,StreetSegment,91.3609467455621,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.2801995948644,-71.7582445877128,Relaxed,TwoThousandTen,82000,1122,,82000,0,49340,2035,2,7320.02,027,25,1,ResidenceStreetAddress,55,,,LAKE,AVE,N,,,,,WORCESTER,MA,01655,,,,,,,,,,,,,,,,,,55,,,LAKE,AVE,N,,,,,WORCESTER,MA,01655,,,,,,,,,,,,95-1,,N,Lake,Ave,,,,Worcester,MA,01605,,,,,,,,,,Worcester,Worcester,1411.85,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,40087043,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,220171,LAHEY CLINIC HOSPITAL,41 & 45 MALL ROAD,BURLINGTON,MA,1803,MA - Boston,16,23063.25,11537.37,10625.62,478,USCGeocoder,109.3949,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,30616491.6730968,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,42.5021597699379,-71.2025863575927,Relaxed;Soundex,TwoThousandTen,09875,1122,15764,09840,0,14460,1001,1,3324.00,017,25,4,ResidenceZIP,41,&,,45 MALL,RD,,,,,,BURLINGTON,MA,01803,,,,,,,,,,,,,,,,,,41,&,,45 MALL,RD,,,,,,BURLINGTON,MA,01803,,,,,,,,,,,,,,,,,,,,,MA,01803,,,,,,,,,,,,30616491.67,Meters,,SOURCE_CENSUS_2010_ZCTAS,2010,,,zcta5ce10,01803,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230017,BRONSON METHODIST HOSPITAL,601 JOHN STREET,KALAMAZOO,MI,49007,MI - Kalamazoo,17,32040.76,11686.11,10065.17,479,USCGeocoder,78.1288,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3061.95539450133,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.2861800192139,-85.5812791003883,Exact,TwoThousandTen,42160,3720,,42160,0,28020,1081,1,0002.01,077,26,1,ResidenceStreetAddress,601,,,JOHN,ST,,,,,,KALAMAZOO,MI,49007,,,,,,,,,,,,,,,,,,601,,,JOHN,ST,,,,,,KALAMAZOO,MI,49007,,,,,,,,,,,,601-699,,,John,St,,,,Kalamazoo,MI,49007,,,,,,,,,,Kalamazoo,Kalamazoo,3061.96,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,642602779,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230019,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,16001 W NINE MILE RD,SOUTHFIELD,MI,48075,MI - Royal Oak,16,26839.25,11036.81,9985.56,480,USCGeocoder,109.3649,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19155681.0333147,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,42.4620648925062,-83.2303978676746,Relaxed;Soundex,TwoThousandTen,74900,2162,47644,74900,0,19820,2010,2,1619.00,125,26,4,ResidenceZIP,16001,,W,NINE MILE,RD,,,,,,SOUTHFIELD,MI,48075,,,,,,,,,,,,,,,,,,16001,,W,NINE MILE,RD,,,,,,SOUTHFIELD,MI,48075,,,,,,,,,,,,,,,,,,,,,MI,48075,,,,,,,,,,,,19155681.03,Meters,,SOURCE_CENSUS_2010_ZCTAS,2010,,,zcta5ce10,48075,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230020,OAKWOOD HOSPITAL AND MEDICAL CENTER,18101 OAKWOOD BLVD,DEARBORN,MI,48124,MI - Dearborn,25,39859.48,10860.92,10049.72,481,USCGeocoder,109.3501,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,93.0769230769231,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.290725,-83.2142067,Relaxed,TwoThousandTen,21000,2162,19804,21000,0,19820,1004,1,5756.00,163,26,1,ResidenceStreetAddress,18101,,,OAKWOOD,BLVD,,,,,,DEARBORN,MI,48124,,,,,,,,,,,,,,,,,,18101,,,OAKWOOD,BLVD,,,,,,DEARBORN,MI,48124,,,,,,,,,,,,18101,,,OAKWOOD,,,,,semcog,MI,48124,,,,,,,,,,,Livingston, Macomb, Monroe, Oakland, Saint Clair, Washtenaw, Wayne,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,2677927,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230021,LAKELAND HOSPITAL ST JOSEPH,1234 NAPIER AVENUE,ST JOSEPH,MI,49085,MI - St. Joseph,12,16604.58,9135.91,8197.91,482,USCGeocoder,78.1125,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3925.97610810329,LinearInterpolationAddressRange,StreetSegment,99.698224852071,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.0903316081288,-86.4783827302463,Relaxed,TwoThousandTen,70960,0870,,70960,0,35660,2000,2,0010.00,021,26,1,ResidenceStreetAddress,1234,,,NAPIER,AVE,,,,,,ST JOSEPH,MI,49085,,,,,,,,,,,,,,,,,,1234,,,NAPIER,AVE,,,,,,ST JOSEPH,MI,49085,,,,,,,,,,,,1200-1280,,,Napier,Ave,,,,St. Joseph,MI,49085,,,,,,,,,,St. Joseph,Berrien,3925.98,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,119997475,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230029,ST JOSEPH MERCY OAKLAND,44405 WOODWARD AVE,PONTIAC,MI,48341,MI - Pontiac,23,29268.52,11493.08,10515.69,483,USCGeocoder,93.7433,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8777.21828634216,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.6170603693029,-83.2772094512963,Exact,TwoThousandTen,65440,2162,47644,65440,0,19820,1009,1,1427.00,125,26,1,ResidenceStreetAddress,44405,,,WOODWARD,AVE,,,,,,PONTIAC,MI,48341,,,,,,,,,,,,,,,,,,44405,,,WOODWARD,AVE,,,,,,PONTIAC,MI,48341,,,,,,,,,,,,44599-44401,,,Woodward,Ave,,,,Pontiac,MI,48341,,,,,,,,,,Pontiac,Oakland,8777.22,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,69706784,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230038,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,100 MICHIGAN ST NE,GRAND RAPIDS,MI,49503,MI - Grand Rapids,43,20162.9,11348.62,9818.3,484,USCGeocoder,109.3666,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1448.46964605444,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.9704337840853,-85.6650330432893,Exact,TwoThousandTen,34000,3000,,34000,0,24340,1018,1,0020.00,081,26,1,ResidenceStreetAddress,100,,,MICHIGAN,ST,NE,,,,,GRAND RAPIDS,MI,49503,,,,,,,,,,,,,,,,,,100,,,MICHIGAN,ST,NE,,,,,GRAND RAPIDS,MI,49503,,,,,,,,,,,,100-140,,,Michigan,St,NE,,,Grand Rapids,MI,49503,,,,,,,,,,Grand Rapids,Kent,1448.47,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,12457540,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230041,MCLAREN BAY REGION,1900 COLUMBUS AVE,BAY CITY,MI,48708,MI - Saginaw,15,28035.6,8715.13,7889.26,485,USCGeocoder,93.752,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6134.14754799259,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,43.5894091236513,-83.8687383178704,Exact,TwoThousandTen,06020,6960,,06020,0,13020,3016,3,2805.00,017,26,1,ResidenceStreetAddress,1900,,,COLUMBUS,AVE,,,,,,BAY CITY,MI,48708,,,,,,,,,,,,,,,,,,1900,,,COLUMBUS,AVE,,,,,,BAY CITY,MI,48708,,,,,,,,,,,,1800-1998,,,Columbus,Ave,,,,Bay City,MI,48708,,,,,,,,,,Bay City,Bay,6134.15,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,642565527,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,1500 E MEDICAL CENTER DRIVE SPC 5474,ANN ARBOR,MI,48109,MI - Ann Arbor,18,41739.11,14688.77,13752.55,486,USCGeocoder,124.9796,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2529757.26352322,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,42.2837598163132,-83.723876645732,Relaxed;Soundex,TwoThousandTen,,0870,,,0,11460,3001,3,4022.00,161,26,4,ResidenceZIP,1500,,E,MEDICAL CENTER,DR,,SPACE,5474,,,ANN ARBOR,MI,48109,,,,,,,,,,,,,,,,,,1500,,E,MEDICAL CENTER,DR,,SPACE,5474,,,ANN ARBOR,MI,48109,,,,,,,,,,,,,,,,,,,,,MI,48109,,,,,,,,,,,,2529757.26,Meters,,SOURCE_CENSUS_2010_ZCTAS,2010,,,zcta5ce10,48109,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230047,HENRY FORD MACOMB HOSPITAL,15855 NINETEEN MILE RD,CLINTON TOWNSHI,MI,48038,MI - Detroit,25,30107.76,9440.44,8726.2,487,USCGeocoder,93.7437,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,28435121.9065925,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,42.6054906460998,-82.9415481613547,Relaxed;Soundex,TwoThousandTen,,0870,47644,16520,0,19820,2007,2,2425.00,099,26,4,ResidenceZIP,15855,,,NINETEEN MILE,RD,,,,,,CLINTON TOWNSHI,MI,48038,,,,,,,,,,,,,,,,,,15855,,,NINETEEN MILE,RD,,,,,,CLINTON TOWNSHI,MI,48038,,,,,,,,,,,,,,,,,,,,,MI,48038,,,,,,,,,,,,28435121.91,Meters,,SOURCE_CENSUS_2010_ZCTAS,2010,,,zcta5ce10,48038,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230059,SAINT MARY'S HEALTH CARE,200 JEFFERSON AVENUE SE,GRAND RAPIDS,MI,49503,MI - Grand Rapids,11,24302.45,11383.72,10263.36,488,USCGeocoder,171.9012,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3160.52596518298,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.9594834035591,-85.6640256697194,Exact,TwoThousandTen,34000,3000,,34000,0,24340,3004,3,0021.00,081,26,1,ResidenceStreetAddress,200,,,JEFFERSON,AVE,SE,,,,,GRAND RAPIDS,MI,49503,,,,,,,,,,,,,,,,,,200,,,JEFFERSON,AVE,SE,,,,,GRAND RAPIDS,MI,49503,,,,,,,,,,,,200-238,,,Jefferson,Ave,SE,,,Grand Rapids,MI,49503,,,,,,,,,,Grand Rapids,Kent,3160.53,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,12457751,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230066,MERCY HEALTH PARTNERS HACKLEY CAMPUS,1700 CLINTON STREET,MUSKEGON,MI,49442,MI - Muskegon,12,17816,9526.16,8776.83,489,USCGeocoder,93.7197,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,43.2218062,-86.2417422,Exact,TwoThousandTen,56320,3000,,56320,0,34740,4020,4,0005.00,121,26,1,ResidenceStreetAddress,1700,,,CLINTON,ST,,,,,,MUSKEGON,MI,49442,,,,,,,,,,,,,,,,,,1700,,,CLINTON,ST,,,,,,MUSKEGON,MI,49442,,,,,,,,,,,,1700,,,CLINTON,ST,,,,MUSKEGON,MI,49442,,,,,,,,,,,Muskegon,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1416120,,,,,,0
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,230095,WEST BRANCH REGIONAL MEDICAL CENTER,2463 SOUTH M-30,WEST BRANCH,MI,48661,MI - Saginaw,14,15195.85,9210.57,8251.71,490,USCGeocoder,93.7316,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4352.04388616694,LinearInterpolationAddressRange,StreetSegment,72.3668639053254,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,44.2649025433253,-84.1255549785766,Relaxed;Soundex,TwoThousandTen,,0870,,15740,,,1051,1,9504.00,129,26,1,ResidenceStreetAddress,2463,,S,M30,,,,,,,WEST BRANCH,MI,48661,,,,,,,,,,,,,,,,,,2463,,S,M30,,,,,,,WEST BRANCH,MI,48661,,,,,,,,,,,,2481-2425,,S,M 33,,,,,Churchill,MI,48661,,,,,,,,,,Churchill,Ogemaw,4352.04,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,161352409,,,,,,0
