DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_beckykelley8_897,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,310075,MONMOUTH MEDICAL CENTER,300 SECOND AVENUE,LONG BRANCH,NJ,7740,NJ - Camden,34,50055.41,5717.05,5075.35,551,USCGeocoder,93.7691,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2695.84941681847,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,40.2954415758292,-73.9837025169617,Exact,TwoThousandTen,41310,5602,20764,41310,0,35620,3003,3,8058.00,025,34,1,ResidenceStreetAddress,300,,,SECOND,AVE,,,,,,LONG BRANCH,NJ,07740,,,,,,,,,,,,,,,,,,300,,,SECOND,AVE,,,,,,LONG BRANCH,NJ,07740,,,,,,,,,,,,300-332,,,2nd,Ave,,,,Long Branch,NJ,07740,,,,,,,,,,Long Branch,Monmouth,2695.85,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,90462618,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,310086,KENNEDY UNIVERSITY HOSPITAL - STRATFORD DIV,18 EAST LAUREL ROAD,STRATFORD,NJ,8084,NJ - Camden,66,46186.16,5580.77,4785.24,552,USCGeocoder,109.3773,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.8276579,-75.0067365,Exact,TwoThousandTen,71220,6162,15804,71220,0,37980,3001,3,6080.01,007,34,1,ResidenceStreetAddress,18,,E,LAUREL,RD,,,,,,STRATFORD,NJ,08084,,,,,,,,,,,,,,,,,,18,,E,LAUREL,RD,,,,,,STRATFORD,NJ,08084,,,,,,,,,,,,18,,E,LAUREL,RD,,,,STRATFORD,NJ,08084,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1218633,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,750 BRUNSWICK AVE,TRENTON,NJ,8638,PA - Philadelphia,23,54775.04,5335.21,4413.3,553,USCGeocoder,62.5493,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,20028.6052953005,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,40.2358136426666,-74.7518663093984,Exact,TwoThousandTen,74000,5602,,74000,0,45940,2010,2,0017.00,021,34,1,ResidenceStreetAddress,750,,,BRUNSWICK,AVE,,,,,,TRENTON,NJ,08638,,,,,,,,,,,,,,,,,,750,,,BRUNSWICK,AVE,,,,,,TRENTON,NJ,08638,,,,,,,,,,,,750,,,BRUNSWICK,AVE,,,,Trenton,NJ,08638,,,,4143,,,,,,,MERCER,20028.61,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,1516645,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,310096,SAINT MICHAEL'S MEDICAL CENTER INC,111 CENTRAL AVENUE,NEWARK,NJ,7102,NJ - Newark,74,10392.01,5995.98,5161.52,554,USCGeocoder,140.6257,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,40.7431017,-74.1743226,Exact,TwoThousandTen,51000,5602,35084,51000,0,35620,3008,3,0229.00,013,34,1,ResidenceStreetAddress,111,,,CENTRAL,AVE,,,,,,NEWARK,NJ,07102,,,,,,,,,,,,,,,,,,111,,,CENTRAL,AVE,,,,,,NEWARK,NJ,07102,,,,,,,,,,,,111,,,CENTRAL,AVE,,,,NEWARK,NJ,07102,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1585380,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,310112,BAYSHORE COMMUNITY HOSPITAL,727 N BEERS ST,HOLMDEL,NJ,7733,NJ - Camden,14,27556.28,3953,3236.71,555,USCGeocoder,31.2615,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,69718.4243963845,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,40.405781711481,-74.1918109152581,Relaxed,TwoThousandTen,,5602,20764,32640,0,35620,2008,2,8032.02,025,34,1,ResidenceStreetAddress,727,,N,BEERS,ST,,,,,,HOLMDEL,NJ,07733,,,,,,,,,,,,,,,,,,727,,N,BEERS,ST,,,,,,HOLMDEL,NJ,07733,,,,,,,,,,,,727,,N,Beers,St,,,,Asbury Park,NJ,07733,,,,1514,,,,,,,MONMOUTH,69718.42,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,1816902,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,310119,UMDNJ UNIVERSITY HOSPITAL,150 BERGEN ST,NEWARK,NJ,7103,NJ - Newark,17,61305.29,13376.47,12474.94,556,USCGeocoder,109.3776,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4894.76289135905,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,40.7397421268509,-74.192681543715,Exact,TwoThousandTen,51000,5602,35084,51000,0,35620,1004,1,0082.00,013,34,1,ResidenceStreetAddress,150,,,BERGEN,ST,,,,,,NEWARK,NJ,07103,,,,,,,,,,,,,,,,,,150,,,BERGEN,ST,,,,,,NEWARK,NJ,07103,,,,,,,,,,,,100-184,,,Bergen,St,,,,Newark,NJ,07103,,,,,,,,,,Newark,Essex,4894.76,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,63465840,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,320001,UNM HOSPITAL,2211 LOMAS BOULEVARD NE,ALBUQUERQUE,NM,87106,NM - Albuquerque,18,13304.11,6837.61,5964.27,557,USCGeocoder,93.7139,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,22040.6133759394,ArealInterpolationGeometricCentroid,Parcel,97.6331360946746,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,35.0883728786793,-106.616848349606,Relaxed,TwoThousandTen,,0200,,90060,0,10740,1010,1,0018.00,001,35,1,ResidenceStreetAddress,2211,,,LOMAS,BLVD,NE,,,,,ALBUQUERQUE,NM,87106,,,,,,,,,,,,,,,,,,2211,,,LOMAS,BLVD,NE,,,,,ALBUQUERQUE,NM,87106,,,,,,,,,,,,2211,,,LOMAS,BLVD,,,,Albuquerque,NM,87106,,,,2745,,,,,,,BERNALILO,22040.61,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,12036,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,320002,ST VINCENT HOSPITAL,455 ST MICHAEL'S DRIVE,SANTA FE,NM,87505,NM - Albuquerque,16,11280.75,5360.5,4645.93,558,USCGeocoder,109.3967,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,35.6593549,-105.9455032,Exact,TwoThousandTen,70500,7490,,92820,0,42140,1014,1,0010.01,049,35,1,ResidenceStreetAddress,455,,,SAINT MICHAELS,DR,,,,,,SANTA FE,NM,87505,,,,,,,,,,,,,,,,,,455,,,SAINT MICHAELS,DR,,,,,,SANTA FE,NM,87505,,,,,,,,,,,,455,,,SAINT MICHAELS,DR,,,,santa fe,NM,87505,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,340291,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,320005,SAN JUAN REGIONAL MEDICAL CENTER,801 WEST MAPLE STREET,FARMINGTON,NM,87401,NM - Albuquerque,13,14261.3,4936.84,3981.46,559,USCGeocoder,78.125,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,36.7238883,-108.2172971,Exact,TwoThousandTen,25800,,,91290,0,22140,1042,1,0004.02,045,35,1,ResidenceStreetAddress,801,,W,MAPLE,ST,,,,,,FARMINGTON,NM,87401,,,,,,,,,,,,,,,,,,801,,W,MAPLE,ST,,,,,,FARMINGTON,NM,87401,,,,,,,,,,,,801,,W,MAPLE,ST,,,,FARMINGTON,NM,87401,,,,,,,,,,,San Juan,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,287730,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,320018,MEMORIAL MEDICAL CENTER INC,2450 SOUTH TELSHOR BLVD,LAS CRUCES,NM,88011,TX - El Paso,13,15823.84,4291,3599.3,560,USCGeocoder,46.8648,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.2914693,-106.7368714,Relaxed,TwoThousandTen,39380,4100,,91740,0,29740,2019,2,0012.05,013,35,1,ResidenceStreetAddress,2450,,S,TELSHOR,BLVD,,,,,,LAS CRUCES,NM,88011,,,,,,,,,,,,,,,,,,2450,,S,TELSHOR,BLVD,,,,,,LAS CRUCES,NM,88011,,,,,,,,,,,,2450,,S,TELSHOR,BLVD,,,,LAS CRUCES,NM,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1181651,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,320021,PRESBYTERIAN HOSPITAL,1100 CENTRAL AVENUE SE,ALBUQUERQUE,NM,87106,NM - Albuquerque,23,17196.47,4405.6,3320.86,561,USCGeocoder,140.5521,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,33775.2477546036,ArealInterpolationGeometricCentroid,Parcel,97.6331360946746,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,35.0815470089538,-106.63536177709,Relaxed,TwoThousandTen,,0200,,90060,0,10740,1025,1,0016.00,001,35,1,ResidenceStreetAddress,1100,,,CENTRAL,AVE,SE,,,,,ALBUQUERQUE,NM,87106,,,,,,,,,,,,,,,,,,1100,,,CENTRAL,AVE,SE,,,,,ALBUQUERQUE,NM,87106,,,,,,,,,,,,1100,,,CENTRAL,AVE,,,,Albuquerque,NM,87106,,,,4930,,,,,,,BERNALILO,33775.25,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,15954,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,320063,CARLSBAD MEDICAL CENTER,2430 WEST PIERCE,CARLSBAD,NM,88220,TX - Lubbock,11,17853,3856.27,3190.27,562,USCGeocoder,140.7338,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1262.53622965096,ArealInterpolationGeometricCentroid,Parcel,94.0828402366864,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,32.4420719679667,-104.256409143047,Relaxed,TwoThousandTen,12150,,,90480,1,16100,2009,2,0004.01,015,35,1,ResidenceStreetAddress,2430,,W,PIERCE,,,,,,,CARLSBAD,NM,88220,,,,,,,,,,,,,,,,,,2430,,W,PIERCE,,,,,,,CARLSBAD,NM,88220,,,,,,,,,,,,2430,,W,PIERCE,ST,,,,Carlsbad,NM,88220,,,,3553,,,,,,,EDDY,1262.54,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,383319,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330004,KINGSTON HOSPITAL,396 BROADWAY,KINGSTON,NY,12401,NY - Albany,11,25239.18,4933.09,4324.36,563,USCGeocoder,562.474,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,73.3727810650888,FeatureClassBased,ReturnAll,,RoofTop,,,1,41.927,-73.9956,Relaxed;Soundex,TwoThousandTen,39727,,,39727,0,28740,3012,3,9519.00,111,36,1,ResidenceStreetAddress,396,,,BROADWAY,,,,,,,KINGSTON,NY,12401,,,,,,,,,,,,,,,,,,396,,,BROADWAY,,,,,,,KINGSTON,NY,12401,,,,,,,,,,,,396,,,BROADWAY AOR,,,,,Kingston,NY,12401,,,,,,,,,,,Ulster,0,Meters,,SOURCE_COUNTY_PARCEL_DATA,2017,,,ParcelID,ULST033145,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330005,KALEIDA HEALTH,726 EXCHANGE STREET SUITE 522,BUFFALO,NY,14210,NY - Buffalo,14,11321.07,5163.28,4359.28,564,USCGeocoder,687.479,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,RoofTop,,,54,42.8747,-78.8497,Exact,TwoThousandTen,11000,1280,,11000,0,15380,3025,3,0164.00,029,36,1,ResidenceStreetAddress,726,,,EXCHANGE,ST,,STE,522,,,BUFFALO,NY,14210,,,,,,,,,,,,,,,,,,726,,,EXCHANGE,ST,,STE,522,,,BUFFALO,NY,14210,,,,,,,,,,,,726,,,EXCHANGE,ST,,STE,818,Buffalo,NY,14210,,,,,,,,,,,Erie,0,Meters,,SOURCE_COUNTY_PARCEL_DATA,2017,,,ParcelID,ERIE482764,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,NY - Bronx,93,6496.66,9460.11,8919.54,565,USCGeocoder,578.1455,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.7485207100592,FeatureClassBased,ReturnAll,,AddressPoint,,,1,40.8316,-73.9035,Relaxed,TwoThousandTen,51000,5602,35644,08510,0,35620,3002,3,0149.00,005,36,1,ResidenceStreetAddress,1276,,,FULTON,AVE,,,,,,BRONX,NY,10456,,,,,,,,,,,,,,,,,,1276,,,FULTON,AVE,,,,,,BRONX,NY,10456,,,,,,,,,,,,1276,,,FULTON,AVE,,,,New York,NY,10456,,,,,,,,,,,Bronx,0,Meters,,SOURCE_COUNTY_PARCEL_DATA,2016,,,ParcelID,BRON099031,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330011,OUR LADY OF LOURDES MEMORIAL HOSPITAL INC,169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,NY - Binghamton,11,9357,3706.09,2845.9,566,USCGeocoder,671.8714,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,42.0917756,-75.9362731,Relaxed,TwoThousandTen,06607,0960,,06607,0,13780,2009,2,0015.00,007,36,1,ResidenceStreetAddress,169,,,RIVERSIDE,DR,,,,,,BINGHAMTON,NY,13905,,,,,,,,,,,,,,,,,,169,,,RIVERSIDE,DR,,,,,,BINGHAMTON,NY,13905,,,,,,,,,,,,169,,,RIVERSIDE,DR,,,,broome,NY,13905,,,,,,,,,,,Broome,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,72446,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,12208,NY - Albany,27,20563.66,5783.4,4431.66,567,USCGeocoder,578.1378,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7857.71770637506,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.6527131159687,-73.7749798017842,Exact,TwoThousandTen,01000,0160,,01000,0,10580,3002,3,0021.00,001,36,1,ResidenceStreetAddress,43,,,NEW SCOTLAND,AVE,,,,,,ALBANY,NY,12208,,,,,,,,,,,,,,,,,,43,,,NEW SCOTLAND,AVE,,,,,,ALBANY,NY,12208,,,,,,,,,,,,37-73,,,New Scotland,Ave,,,,Albany,NY,12208,,,,,,,,,,Albany,Albany,7857.72,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,18360593,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,11418,NY - East Long Island,12,5571.75,7748.66,6996.66,568,USCGeocoder,78.1283,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4229588.10346949,ArealInterpolationGeometricCentroid,ZCTA,60,FeatureClassBased,ReturnAll,,ZCTACentroid,,,1,40.7002719838894,-73.835971140279,Relaxed;Soundex,TwoThousandTen,51000,5602,35644,60323,0,35620,2000,2,0130.00,081,36,4,ResidenceZIP,,,,89TH AVENUE,EXPY,,UNIT,AND VAN WYCK,,,JAMAICA,NY,11418,,,,,,,,,,,,,,,,,,,,,89TH AVENUE,EXPY,,UNIT,AND VAN WYCK,,,JAMAICA,NY,11418,,,,,,,,,,,,,,,,,,,,,NY,11418,,,,,,,,,,,,4229588.1,Meters,,SOURCE_CENSUS_2010_ZCTAS,2010,,,zcta5ce10,11418,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,10029,NY - Manhattan,13,26336.53,8152.07,6815.15,569,USCGeocoder,703.1227,1,4.1,,,00,AddressPoint,Ambiguous,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,2,40.7904,-73.9534,Exact,TwoThousandTen,51000,5602,35644,44919,0,35620,2002,2,0168.00,061,36,1,ResidenceStreetAddress,1,,,GUSTAVE L LEVY,PL,,,,,,NEW YORK,NY,10029,,,,,,,,,,,,,,,,,,1,,,GUSTAVE L LEVY,PL,,,,,,NEW YORK,NY,10029,,,,,,,,,,,,1,,,GUSTAVE L LEVY,PL,,,,New York,NY,10029,,,,,,,,,,,New York,0,Meters,,SOURCE_COUNTY_PARCEL_DATA,2016,,,ParcelID,NEWY008124,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,11554,NY - East Long Island,107,12235.85,8126.29,7442.82,570,USCGeocoder,609.3422,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3315.12567179301,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,40.7253041648444,-73.5539013765111,Exact,TwoThousandTen,22502,5602,35004,34000,0,35620,1002,1,4078.02,059,36,1,ResidenceStreetAddress,2201,,,HEMPSTEAD,TPKE,,,,,,EAST MEADOW,NY,11554,,,,,,,,,,,,,,,,,,2201,,,HEMPSTEAD,TPKE,,,,,,EAST MEADOW,NY,11554,,,,,,,,,,,,2181-2249,,,Hempstead,Tpke,,,,East Meadow,NY,11554,,,,,,,,,,Hempstead,Nassau,3315.13,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,147632697,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,10304,NY - Manhattan,124,11359.37,6673.7,6021.9,571,USCGeocoder,640.6356,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2628.97326982114,LinearInterpolationAddressRange,StreetSegment,88.3431952662722,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,40.6350394203863,-74.1065138898827,Relaxed,TwoThousandTen,51000,5602,35644,70915,0,35620,1011,1,0067.00,085,36,1,ResidenceStreetAddress,355,,,BARD,AVE,,,,,,STATEN ISLAND,NY,10304,,,,,,,,,,,,,,,,,,355,,,BARD,AVE,,,,,,STATEN ISLAND,NY,10304,,,,,,,,,,,,301-379,,,Bard,Ave,,,,New York,NY,10310,,,,,,,,,,Staten Island,Richmond,2628.97,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,59878309,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330029,SHEEHAN MEMORIAL HOSPITAL,425 MICHIGAN AVENUE,BUFFALO,NY,14203,NY - Buffalo,53,4528.83,5920.09,5049.67,572,USCGeocoder,546.901,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.4674556213018,FeatureClassBased,ReturnAll,,RoofTop,,,1,42.8834,-78.8656,Relaxed,TwoThousandTen,11000,1280,,11000,0,15380,3006,3,0014.02,029,36,1,ResidenceStreetAddress,425,,,MICHIGAN,AVE,,,,,,BUFFALO,NY,14203,,,,,,,,,,,,,,,,,,425,,,MICHIGAN,AVE,,,,,,BUFFALO,NY,14203,,,,,,,,,,,,425,,,MICHIGAN,AVE,,UNIT,NAME,Buffalo,NY,14204,,,,,,,,,,,Erie,0,Meters,,SOURCE_COUNTY_PARCEL_DATA,2017,,,ParcelID,ERIE314946,,,,,,0
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,330043,SOUTHSIDE HOSPITAL,301 EAST MAIN STREET,BAY SHORE,NY,11706,NY - East Long Island,13,30495.23,5263,4317.46,573,USCGeocoder,531.2539,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,RoofTop,,,1,40.7257,-73.2414,Relaxed,TwoThousandTen,04935,5602,35004,38000,0,35620,2011,2,1473.00,103,36,1,ResidenceStreetAddress,301,,E,MAIN,ST,,,,,,BAY SHORE,NY,11706,,,,,,,,,,,,,,,,,,301,,E,MAIN,ST,,,,,,BAY SHORE,NY,11706,,,,,,,,,,,,301,,E,MAIN,ST,,UNIT,NAME,Islip,NY,11706,,,,,,,,,,,Suffolk,0,Meters,,SOURCE_COUNTY_PARCEL_DATA,2017,,,ParcelID,SUFF405639,,,,,,0
