DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-05_kojoball41_469,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,260186,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,MO - Columbia,17,108293.41,28592.35,27471.64,514,USCGeocoder,62.4435,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10296.8525989621,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.1192379281034,-92.6831918907694,Exact,TwoThousandTen,55244,,,55046,,,4017,4,9502.00,029,29,1,ResidenceStreetAddress,54,,,HOSPITAL,DR,,,,,,OSAGE BEACH,MO,65065,,,,,,,,,,,,,,,,,,54,,,HOSPITAL,DR,,,,,,OSAGE BEACH,MO,65065,,,,,,,,,,,,98-2,,,Hospital,Dr,,,,Osage Beach,MO,65065,,,,,,,,,,Osage,Camden,10296.85,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,636239934,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,260191,BARNES-JEWISH ST PETERS HOSPITAL,10 HOSPITAL DR,SAINT PETERS,MO,63376,MO - St. Louis,18,38683.61,16704.22,15642.22,515,USCGeocoder,62.3738,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.7941498,-90.5802752,Relaxed,TwoThousandTen,,1740,,69434,0,41180,1062,1,3124.00,183,29,1,ResidenceStreetAddress,10,,,HOSPITAL,DR,,,,,,SAINT PETERS,MO,63376,,,,,,,,,,,,,,,,,,10,,,HOSPITAL,DR,,,,,,SAINT PETERS,MO,63376,,,,,,,,,,,,10,,,HOSPITAL,DR,,,,ST PETERS,MO,63376,,,,,,,,,,,St Charles,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1444187,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,270004,BILLINGS CLINIC HOSPITAL,2800 10TH AVE N,BILLINGS,MT,59101,MT - Billings,14,35782.42,20501.71,17629.42,516,USCGeocoder,109.3801,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,45.7895038,-108.5128373,Exact,TwoThousandTen,,0880,,90315,0,13740,2006,2,0004.02,111,30,1,ResidenceStreetAddress,2800,,,10TH,AVE,N,,,,,BILLINGS,MT,59101,,,,,,,,,,,,,,,,,,2800,,,10TH,AVE,N,,,,,BILLINGS,MT,59101,,,,,,,,,,,,2800,,,10TH,AVE,N,,,BILLINGS,MT,59101,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,377201,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,270014,ST PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,MT,59806,MT - Missoula,22,40911,17717.09,16948.18,517,USCGeocoder,140.6128,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.4674556213018,FeatureClassBased,ReturnAll,,AddressPoint,,,1,46.8748829,-114.0004301,Relaxed,TwoThousandTen,,0880,,92331,0,33540,2031,2,0003.00,063,30,1,ResidenceStreetAddress,500,,W,BROADWAY,,,,,,,MISSOULA,MT,59806,,,,,,,,,,,,,,,,,,500,,W,BROADWAY,,,,,,,MISSOULA,MT,59806,,,,,,,,,,,,500,,W,BROADWAY,,,,,MISSOULA,MT,59802,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,879349,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,270017,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,MT,59701,MT - Missoula,14,59933.42,24278.21,23231.64,518,USCGeocoder,93.741,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,46.0085633,-112.5455251,Exact,TwoThousandTen,11397,,,90483,1,15580,3011,3,0002.00,093,30,1,ResidenceStreetAddress,400,,S,CLARK,ST,,,,,,BUTTE,MT,59701,,,,,,,,,,,,,,,,,,400,,S,CLARK,ST,,,,,,BUTTE,MT,59701,,,,,,,,,,,,400,,S,CLARK,ST,,,,BUTTE,MT,59701,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,393237,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,270023,COMMUNITY MEDICAL CENTER INC,2827 FORT MISSOULA RD,MISSOULA,MT,59804,MT - Missoula,17,51568,23454.11,22662.52,519,USCGeocoder,93.7353,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,46.8472895,-114.048432,Exact,TwoThousandTen,,0880,,92142,0,33540,4023,4,0009.01,063,30,1,ResidenceStreetAddress,2827,,,FORT MISSOULA,RD,,,,,,MISSOULA,MT,59804,,,,,,,,,,,,,,,,,,2827,,,FORT MISSOULA,RD,,,,,,MISSOULA,MT,59804,,,,,,,,,,,,2827,,,FORT MISSOULA,RD,,,,MISSOULA,MT,59804,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,393276,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,270049,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,MT,59107,MT - Billings,12,41902.41,19888.91,19042.58,520,USCGeocoder,140.6348,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.4674556213018,FeatureClassBased,ReturnAll,,AddressPoint,,,1,45.7937915,-108.5186748,Relaxed,TwoThousandTen,,0880,,90315,0,13740,1000,1,0004.02,111,30,1,ResidenceStreetAddress,1233,,N,30TH,ST,,,,,,BILLINGS,MT,59107,,,,,,,,,,,,,,,,,,1233,,N,30TH,ST,,,,,,BILLINGS,MT,59107,,,,,,,,,,,,1233,,N,30TH,ST,,,,BILLINGS,MT,59101,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,377118,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,280003,BRYANLGH MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,18,64946.22,20137.05,19330.11,521,USCGeocoder,156.2443,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,40.7958748,-96.6529305,Exact,TwoThousandTen,28000,4360,,91753,0,30700,1002,1,0015.00,109,31,1,ResidenceStreetAddress,1600,,S,48TH,ST,,,,,,LINCOLN,NE,68506,,,,,,,,,,,,,,,,,,1600,,S,48TH,ST,,,,,,LINCOLN,NE,68506,,,,,,,,,,,,1600,,S,48TH,ST,,,,LINCOLN,NE,68506,,,,,,,,,,,Lincoln,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,536748,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,280009,GOOD SAMARITAN HOSPITAL,P O BOX 1990 10 EAST 31ST ST,KEARNEY,NE,68848,NE - Omaha,13,75913,25619.76,24671.76,522,USCGeocoder,93.7825,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,985.202126716031,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,40.7065238474988,-99.081225084857,Relaxed,TwoThousandTen,25055,,,25055,1,28260,3042,3,9694.00,019,31,1,ResidenceStreetAddress,10,,E,31ST,ST,,,,,,KEARNEY,NE,68848,,,,,,,,,,,,,,,,,,10,,E,31ST,ST,,,,,,KEARNEY,NE,68848,,,,,,,,,,,,30-2,,E,31st,St,,,,Kearney,NE,68847,,,,,,,,,,8,Buffalo,985.2,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,137863263,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,280013,THE NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,OMAHA,NE,68198,NE - Omaha,25,69278.56,24989.08,24135.2,523,USCGeocoder,109.3654,1,4.1,,,09,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,41.265996,-96.010026,Relaxed;Soundex,TwoThousandTen,37000,5920,,92237,0,36540,2006,2,0047.00,055,31,4,ResidenceZIP,987400,,,NEBRASKA MEDICAL,CTR,,,,,,OMAHA,NE,68198,,,,,,,,,,,,,,,,,,987400,,,NEBRASKA MEDICAL,CTR,,,,,,OMAHA,NE,68198,,,,,,,,,,,,,,,,,,,,Omaha,NE,68198,,,,,,,,,,,Douglas,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,,,ZIPCode,68198,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,280020,SAINT ELIZABETH REGIONAL MEDICAL CENTER,555 SOUTH 70TH ST,LINCOLN,NE,68510,NE - Lincoln,28,53934.85,19162.28,17026.75,524,USCGeocoder,78.1196,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,40.8081085,-96.626719,Exact,TwoThousandTen,28000,4360,,91753,0,30700,1013,1,0013.01,109,31,1,ResidenceStreetAddress,555,,S,70TH,ST,,,,,,LINCOLN,NE,68510,,,,,,,,,,,,,,,,,,555,,S,70TH,ST,,,,,,LINCOLN,NE,68510,,,,,,,,,,,,555,,S,70TH,ST,,,,LINCOLN,NE,68510,,,,,,,,,,,Lincoln,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,536608,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,280023,ST FRANCIS MEDICAL CENTER,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,NE - Omaha,19,55716.68,21206.36,18572.73,525,USCGeocoder,62.4816,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1225.44422466517,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,40.9243181562771,-98.3697832933496,Exact,TwoThousandTen,19595,,,19595,1,24260,4046,4,0007.00,079,31,1,ResidenceStreetAddress,2620,,W,FAIDLEY,AVE,,,,,,GRAND ISLAND,NE,68803,,,,,,,,,,,,,,,,,,2620,,W,FAIDLEY,AVE,,,,,,GRAND ISLAND,NE,68803,,,,,,,,,,,,2620-2580,,W,Faidley,Ave,,,,Grand Island,NE,68803,,,,,,,,,,Grand Island,Hall,1225.44,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,196250776,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,280032,MARY LANNING MEMORIAL HOSPITAL,715 N ST JOSEPH AVE,HASTINGS,NE,68901,NE - Lincoln,14,48473.21,19817.5,18932.57,526,USCGeocoder,93.7879,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4358.40989868349,LinearInterpolationAddressRange,StreetSegment,95.8579881656805,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,40.5755785269744,-98.3875227688867,Relaxed,TwoThousandTen,21415,,,21415,1,25580,2035,2,9660.00,001,31,1,ResidenceStreetAddress,715,,N,SAINT JOSEPH,AVE,,,,,,HASTINGS,NE,68901,,,,,,,,,,,,,,,,,,715,,N,SAINT JOSEPH,AVE,,,,,,HASTINGS,NE,68901,,,,,,,,,,,,799-701,,S,Saint Joseph,Ave,,,,Hastings,NE,68901,,,,,,,,,,Hastings,Adams,4358.41,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,196215013,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,280040,THE NEBRASKA METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,NE - Omaha,15,74580.8,19673.46,17015.93,527,USCGeocoder,78.1131,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.2592499,-96.0417321,Exact,TwoThousandTen,37000,5920,,92237,0,36540,1012,1,0067.01,055,31,1,ResidenceStreetAddress,8303,,,DODGE,ST,,,,,,OMAHA,NE,68114,,,,,,,,,,,,,,,,,,8303,,,DODGE,ST,,,,,,OMAHA,NE,68114,,,,,,,,,,,,8303,,,DODGE,ST,,,,Omaha,NE,68114,,,,,,,,,,,Douglas,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,166336,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,280060,ALEGENT HEALTH BERGAN MERCY MEDICAL CENTER,7500 MERCY RD,OMAHA,NE,68124,NE - Omaha,12,90550.08,20976.33,20046.33,528,USCGeocoder,78.1005,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,41.238737,-96.0308581,Exact,TwoThousandTen,37000,5920,,92237,0,36540,3006,3,0068.06,055,31,1,ResidenceStreetAddress,7500,,,MERCY,RD,,,,,,OMAHA,NE,68124,,,,,,,,,,,,,,,,,,7500,,,MERCY,RD,,,,,,OMAHA,NE,68124,,,,,,,,,,,,7500,,,MERCY,RD,,,,Omaha,NE,68124,,,,,,,,,,,Douglas,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,184667,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,NV - Reno,17,84905.7,22881.29,22030.7,529,USCGeocoder,109.3492,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.5261398,-119.796133,Exact,TwoThousandTen,,4120,,94709,0,39900,4023,4,0007.00,031,32,1,ResidenceStreetAddress,1155,,,MILL,ST,,,,,,RENO,NV,89502,,,,,,,,,,,,,,,,,,1155,,,MILL,ST,,,,,,RENO,NV,89502,,,,,,,,,,,,1155,,,MILL,ST,,,,RENO,NV,89502,,,,,,,,,,,WASHOE,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1628143,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,NV - Reno,16,100557.68,25704.93,24791.18,530,USCGeocoder,93.7643,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,91.4201183431953,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.202444,-119.7844174,Relaxed,TwoThousandTen,09700,,,94140,0,16180,3000,3,0003.00,510,32,1,ResidenceStreetAddress,1600,,,MEDICAL,PKWY,,,,,,CARSON CITY,NV,89703,,,,,,,,,,,,,,,,,,1600,,,MEDICAL,PKWY,,,,,,CARSON CITY,NV,89703,,,,,,,,,,,,1600,,,MEDICAL,,,,,Carson City,NV,,,,,,,,,,,,Carson City,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,14760,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,NV - Las Vegas,11,159913.72,23459.81,20715.36,531,USCGeocoder,31.2649,1,4.1,,,02,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,121102.165745214,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,36.2159404951827,-115.249276214054,Exact,TwoThousandTen,,4120,,94182,0,29820,1005,1,0034.15,003,32,1,ResidenceStreetAddress,3100,,N,TENAYA,WAY,,,,,,LAS VEGAS,NV,89128,,,,,,,,,,,,,,,,,,3100,,N,TENAYA,WAY,,,,,,LAS VEGAS,NV,89128,,,,,,,,,,,,3100,,N,TENAYA,WAY,,,,Las Vegas,NV,89128,,,,0436,,,,,,,CLARK,121102.17,Meters,,SOURCE_BOUNDARY_SOLUTIONS_PARCEL_CENTROIDS,2012,,,UniqueId,133879,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,290045,SAINT ROSE DOMINICAN HOSPITAL - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,NV - Las Vegas,16,95684.06,17244.43,16334.68,532,USCGeocoder,125.0104,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,36.0045813,-115.1151912,Exact,TwoThousandTen,,4120,,94182,0,29820,1000,1,0053.46,003,32,1,ResidenceStreetAddress,3001,,,SAINT ROSE,PKWY,,,,,,HENDERSON,NV,89052,,,,,,,,,,,,,,,,,,3001,,,SAINT ROSE,PKWY,,,,,,HENDERSON,NV,89052,,,,,,,,,,,,3001,,,SAINT ROSE,PKWY,,,,Henderson,NV,89052,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,836239,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,NV - Las Vegas,12,213614.41,23175.75,22429.08,533,USCGeocoder,62.4583,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,36.090572,-115.240604,Relaxed,TwoThousandTen,68585,4120,,94182,0,29820,1003,1,0029.61,003,32,1,ResidenceStreetAddress,5400,,S,RAINBOW,BLVD,,,,,,LAS VEGAS,NV,89118,,,,,,,,,,,,,,,,,,5400,,S,RAINBOW,BLVD,,,,,,LAS VEGAS,NV,89118,,,,,,,,,,,,5400,,S,RAINBOW,BLVD,,,,Las Vegas,NV,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1458638,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,3301,NH - Manchester,17,69889.41,22387.52,21597.88,534,USCGeocoder,109.3749,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,43.1977205,-71.5616913,Relaxed,TwoThousandTen,14200,1122,,14200,1,18180,1013,1,0325.00,013,33,1,ResidenceStreetAddress,250,,,PLEASANT,ST,,,,,,CONCORD,NH,03301,,,,,,,,,,,,,,,,,,250,,,PLEASANT,ST,,,,,,CONCORD,NH,03301,,,,,,,,,,,,250,,,PLEASANT,ST,,,,Concord,NH,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,397585,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,3756,NH - Lebanon,22,60092.36,31288.86,30621.4,535,USCGeocoder,93.7541,1,4.1,,,10,POBoxZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,43.637006,-72.252383,Relaxed;Soundex,TwoThousandTen,41300,,,41300,1,30100,4013,4,9618.00,009,33,5,POBoxZIP,1,,,MEDICAL CENTER,DR,,,,,,LEBANON,NH,03756,,,,,,,,,,,,,,,,,,1,,,MEDICAL CENTER,DR,,,,,,LEBANON,NH,03756,,,,,,,,,,,,,,,,,,,,Lebanon,NH,03756,,,,,,,,,,,Grafton,0,Meters,,SOURCE_NAME_ZIPCODEDOWNLOAD_ZIPS2013,2013,,,ZIPCode,03756,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,300011,ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,3060,NH - Manchester,11,72888,24061.9,23141.54,536,USCGeocoder,93.7543,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4788.19477643026,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.7500082293758,-71.4808672867529,Exact,TwoThousandTen,50260,1122,,50260,0,31700,2014,2,0109.00,011,33,1,ResidenceStreetAddress,172,,,KINSLEY,ST,,,,,,NASHUA,NH,03060,,,,,,,,,,,,,,,,,,172,,,KINSLEY,ST,,,,,,NASHUA,NH,03060,,,,,,,,,,,,164-172,,,Kinsley,St,,,,Nashua,NH,03060,,,,,,,,,,Nashua,Hillsborough,4788.19,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,113552698,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,300012,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,3103,NH - Manchester,11,37931.09,20537.27,19625.63,537,USCGeocoder,93.752,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7321.88370163972,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,42.9826377346952,-71.4347449560238,Exact,TwoThousandTen,45140,1122,,45140,0,31700,1009,1,0017.00,011,33,1,ResidenceStreetAddress,1,,,ELLIOT,WAY,,,,,,MANCHESTER,NH,03103,,,,,,,,,,,,,,,,,,1,,,ELLIOT,WAY,,,,,,MANCHESTER,NH,03103,,,,,,,,,,,,1-99,,,Elliot,Way,,,,Manchester,NH,03103,,,,,,,,,,Manchester,Hillsborough,7321.88,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,113560477,,,,,,0
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,300018,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,3820,ME - Portland,12,75753.08,23949.16,23197.16,538,USCGeocoder,93.735,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,9592.30307438551,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,43.2138012896294,-70.8764614356589,Exact,TwoThousandTen,18820,1122,40484,18820,0,14460,1001,1,0815.00,017,33,1,ResidenceStreetAddress,789,,,CENTRAL,AVE,,,,,,DOVER,NH,03820,,,,,,,,,,,,,,,,,,789,,,CENTRAL,AVE,,,,,,DOVER,NH,03820,,,,,,,,,,,,777-829,,,Central,Ave,,,,Dover,NH,03820,,,,,,,,,,Dover,Strafford,9592.3,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,117820192,,,,,,0
