DRGDefinition,ProviderId,ProviderName,ProviderStreetAddress,ProviderCity,ProviderState,ProviderZipCode,HospitalReferralRegionDescription,TotalDischarges,AverageCoveredCharges,AverageTotalPayments,AverageMedicarePayments,AUTO_UNIQUE_ID_2018-07-03_kojoball41_419,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType,CensusYear,CensusPlaceFips,CensusMsaFips,CensusMetDivFips,CensusMcdFips,CensusCbsaMicro,CensusCbsaFips,CensusBlock,CensusBlockGroup,CensusTract,CensusCountyFips,CensusStateFips,naaccrCertCode,naaccrCertType,MNumber,MNumberFractional,MPreDirectional,MName,MSuffix,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,MPreQualifier,MPostQualifier,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MPreType,MPreArticle,MPostArticle,PPostArticle,PPreArticle,PPreType,PNumber,PNumberFractional,PPreDirectional,PName,PSuffix,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5,PPreQualifier,PPostQualifier,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,FNumber,FNumberFractional,FPreDirectional,FName,FSuffix,FPostDirectional,FSuiteType,FSuiteNumber,FCity,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FPreQualifier,FPostQualifier,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FArea,FAreaType,FGeometry,FSource,FVintage,FPostOfficeBoxType,FPostOfficeBoxNumber,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,FPreType,FPreArticle,FPostArticle,FGeometrySRID
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,240063,ST JOSEPH'S HOSPITAL,45 WEST 10TH STREET,SAINT PAUL,MN,55102,MN - St. Paul,16,30792.25,11016.56,5969.43,431,USCGeocoder,203.1858,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.3491124260355,FeatureClassBased,ReturnAll,,AddressPoint,,,1,44.9489931,-93.1006433,Relaxed,TwoThousandTen,58000,5120,,58000,0,33460,2016,2,0342.02,123,27,1,ResidenceStreetAddress,45,,W,10TH,ST,,,,,,SAINT PAUL,MN,55102,,,,,,,,,,,,,,,,,,45,,W,10TH,ST,,,,,,SAINT PAUL,MN,55102,,,,,,,,,,,,45,,,10TH,ST,W,,,Saint Paul,MN,55102,,,,,,,,,,,Ramsey,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1353281,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,240078,FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,EDINA,MN,55435,MN - Minneapolis,14,20916.78,6985.71,5874.28,432,USCGeocoder,78.1083,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,44.8862882,-93.326866,Exact,TwoThousandTen,18188,5120,,18188,0,33460,2002,2,0240.05,053,27,1,ResidenceStreetAddress,6401,,,FRANCE,AVE,S,,,,,EDINA,MN,55435,,,,,,,,,,,,,,,,,,6401,,,FRANCE,AVE,S,,,,,EDINA,MN,55435,,,,,,,,,,,,6401,,,FRANCE,AVE,S,,,Edina,MN,55435,,,,,,,,,,,Hennepin,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,940301,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,240106,REGIONS HOSPITAL,640 JACKSON STREET,SAINT PAUL,MN,55101,MN - St. Paul,19,23040.42,9707.52,8451.1,433,USCGeocoder,78.1132,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,44.9544579,-93.0942514,Exact,TwoThousandTen,58000,5120,,58000,0,33460,2011,2,0428.00,123,27,1,ResidenceStreetAddress,640,,,JACKSON,ST,,,,,,SAINT PAUL,MN,55101,,,,,,,,,,,,,,,,,,640,,,JACKSON,ST,,,,,,SAINT PAUL,MN,55101,,,,,,,,,,,,640,,,JACKSON,ST,,,,Saint Paul,MN,55101,,,,,,,,,,,Ramsey,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1325603,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,240115,MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433,MN - Minneapolis,23,27893.04,8697.08,5873.17,434,USCGeocoder,62.4839,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,96.6272189349112,FeatureClassBased,ReturnAll,,AddressPoint,,,1,45.1830668,-93.3697195,Relaxed,TwoThousandTen,13114,5120,,13114,0,33460,1001,1,0506.05,003,27,1,ResidenceStreetAddress,4050,,,COON RAPIDS,BLVD,,,,,,COON RAPIDS,MN,55433,,,,,,,,,,,,,,,,,,4050,,,COON RAPIDS,BLVD,,,,,,COON RAPIDS,MN,55433,,,,,,,,,,,,4050,,,COON RAPIDS,BLVD,NW,,,MINNEAPOLIS,MN,55433,,,,,,,,,,,Anoka,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,90503,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,240207,FAIRVIEW RIDGES HOSPITAL,201 EAST NICOLLET BOULEVARD,BURNSVILLE,MN,55337,MN - Minneapolis,17,20481.29,7751.76,6150.35,435,USCGeocoder,62.4679,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.3491124260355,FeatureClassBased,ReturnAll,,AddressPoint,,,1,44.7491048,-93.2733137,Relaxed,TwoThousandTen,08794,5120,,08794,0,33460,2025,2,0607.11,037,27,1,ResidenceStreetAddress,201,,E,NICOLLET,BLVD,,,,,,BURNSVILLE,MN,55337,,,,,,,,,,,,,,,,,,201,,E,NICOLLET,BLVD,,,,,,BURNSVILLE,MN,55337,,,,,,,,,,,,201,,,NICOLLET,BLVD,E,,,BURNSVILLE,MN,55337,,,,,,,,,,,Dakota,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,527243,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,240210,HEALTHEAST ST JOHN'S HOSPITAL,1575 BEAM AVENUE,MAPLEWOOD,MN,55109,MN - St. Paul,11,30132.9,7548,6633.45,436,USCGeocoder,62.4788,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,96.6272189349112,FeatureClassBased,ReturnAll,,AddressPoint,,,1,45.0285139,-93.0339733,Relaxed,TwoThousandTen,40382,5120,,40382,0,33460,2021,2,0424.01,123,27,1,ResidenceStreetAddress,1575,,,BEAM,AVE,,,,,,MAPLEWOOD,MN,55109,,,,,,,,,,,,,,,,,,1575,,,BEAM,AVE,,,,,,MAPLEWOOD,MN,55109,,,,,,,,,,,,1575,,,BEAM,AVE,E,,,Saint Paul,MN,55109,,,,,,,,,,,Ramsey,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,1427251,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250004,NORTH MISSISSIPPI MEDICAL CENTER,830 S GLOSTER,TUPELO,MS,38801,MS - Tupelo,30,18653.8,7579.46,5534.3,437,USCGeocoder,78.1253,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5840.484510109,LinearInterpolationAddressRange,StreetSegment,97.0414201183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,34.2414502389139,-88.717790556959,Relaxed,TwoThousandTen,74840,,,92583,1,46180,2035,2,9507.00,081,28,1,ResidenceStreetAddress,830,,S,GLOSTER,,,,,,,TUPELO,MS,38801,,,,,,,,,,,,,,,,,,830,,S,GLOSTER,,,,,,,TUPELO,MS,38801,,,,,,,,,,,,898-824,,S,Gloster,St,,,,Tupelo,MS,38801,,,,,,,,,,4,Lee,5840.48,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,636703926,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250019,MEMORIAL HOSPITAL AT GULFPORT,4500 13TH ST-P O BOX 1810,GULFPORT,MS,39502,MS - Gulfport,16,52085.25,8038.37,5846.81,438,USCGeocoder,62.4878,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,99.4674556213018,FeatureClassBased,ReturnAll,,AddressPoint,,,1,30.3675117,-89.1156107,Relaxed,TwoThousandTen,29700,0920,,92430,0,25060,1022,1,0026.00,047,28,1,ResidenceStreetAddress,4500,,,13TH,ST,,UNIT,P O,,,GULFPORT,MS,39502,,,,,,,,,,,,,,,,,,4500,,,13TH,ST,,UNIT,P O,,,GULFPORT,MS,39502,,,,,,,,,,,,4500,,,13TH,ST,,,,Gulfport,MS,39501,,,,,,,,,,,Harrison,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,18052,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250025,GILMORE MEMORIAL HOSPITAL,1105 EARL FRYE BLVD,AMORY,MS,38821,MS - Tupelo,13,35031.53,6205,5080.38,439,USCGeocoder,109.3479,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4450.56798619943,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,33.9748285496285,-88.4774578219583,Exact,TwoThousandTen,01260,,,91170,,,3019,3,9504.00,095,28,1,ResidenceStreetAddress,1105,,,EARL FRYE,BLVD,,,,,,AMORY,MS,38821,,,,,,,,,,,,,,,,,,1105,,,EARL FRYE,BLVD,,,,,,AMORY,MS,38821,,,,,,,,,,,,1199-1055,,,Earl Frye,Blvd,,,,Amory,MS,38821,,,,,,,,,,2,Monroe,4450.57,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,611746357,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250031,RIVER REGION HEALTH SYSTEM,2100 HWY 61 N,VICKSBURG,MS,39183,MS - Jackson,13,44164.3,7551.23,6184.3,440,USCGeocoder,62.4695,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,32.3745469,-90.8246973,Relaxed,TwoThousandTen,,0920,,90675,1,46980,2003,2,9509.01,149,28,1,ResidenceStreetAddress,2100,,,61,,N,,,,,VICKSBURG,MS,39183,,,,,,,,,,,,HWY,,,,,HWY,2100,,,61,,N,,,,,VICKSBURG,MS,39183,,,,,,,,,,,,2100,,,61,,N,,,vicksburg,MS,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,152262,,,HWY,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,2301 SOUTH LAMAR,OXFORD,MS,38655,MS - Oxford,17,21246.58,6970.52,5912.64,441,USCGeocoder,62.4927,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7793.44676383128,LinearInterpolationAddressRange,StreetSegment,97.0414201183432,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,34.3467346022042,-89.5211167153514,Relaxed,TwoThousandTen,54840,,,93276,1,37060,1064,1,9502.02,071,28,1,ResidenceStreetAddress,2301,,S,LAMAR,,,,,,,OXFORD,MS,38655,,,,,,,,,,,,,,,,,,2301,,S,LAMAR,,,,,,,OXFORD,MS,38655,,,,,,,,,,,,2399-2301,,S,Lamar,Blvd,,,,Oxford,MS,38655,,,,,,,,,,1,Lafayette,7793.45,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,640021607,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250040,SINGING RIVER HOSPITAL,2809 DENNY AV,PASCAGOULA,MS,39581,AL - Mobile,27,42487.25,6746.14,5392.66,442,USCGeocoder,62.4957,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,FeatureClassBased,ReturnAll,,AddressPoint,,,1,30.3755412,-88.533461,Relaxed,TwoThousandTen,55360,0920,,91008,0,37700,1079,1,0419.00,059,28,1,ResidenceStreetAddress,2809,,,DENNY,AVE,,,,,,PASCAGOULA,MS,39581,,,,,,,,,,,,,,,,,,2809,,,DENNY,AVE,,,,,,PASCAGOULA,MS,39581,,,,,,,,,,,,2809,,,DENNY,AVE,,,,pascagoula,MS,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,86574,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,JACKSON,MS,39216,MS - Jackson,27,21120.51,6718.85,5337.74,443,USCGeocoder,92.9666,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4474.72628283571,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.3337468868623,-90.1662990256042,Exact,TwoThousandTen,36000,3560,,90963,0,27140,3017,3,0013.00,049,28,1,ResidenceStreetAddress,969,,,LAKELAND,DR,,,,,,JACKSON,MS,39216,,,,,,,,,,,,,,,,,,969,,,LAKELAND,DR,,,,,,JACKSON,MS,39216,,,,,,,,,,,,981-917,,,Lakeland,Dr,,,,Jackson,MS,39216,,,,,,,,,,2,Hinds,4474.73,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,611218204,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250069,RUSH FOUNDATION HOSPITAL,1314 19TH AVE,MERIDIAN,MS,39301,MS - Meridian,14,23213.78,7178.42,6136.42,444,USCGeocoder,156.2523,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2389.97073137792,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.3700034762774,-88.6977284096645,Exact,TwoThousandTen,46640,,,91080,1,32940,2000,2,0107.00,075,28,1,ResidenceStreetAddress,1314,,,19TH,AVE,,,,,,MERIDIAN,MS,39301,,,,,,,,,,,,,,,,,,1314,,,19TH,AVE,,,,,,MERIDIAN,MS,39301,,,,,,,,,,,,1300-1398,,,19th,Ave,,,,Meridian,MS,39301,,,,,,,,,,2,Lauderdale,2389.97,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,194911,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250078,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,HATTIESBURG,MS,39404,MS - Hattiesburg,27,20242.14,7395.44,6043.25,445,USCGeocoder,62.4813,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,94.3786982248521,FeatureClassBased,ReturnAll,,AddressPoint,,,1,31.3185724,-89.3301308,Relaxed,TwoThousandTen,31020,3285,,90162,0,25620,2015,2,0007.00,035,28,1,ResidenceStreetAddress,6051,,,49,,,,,,,HATTIESBURG,MS,39404,,,,,,,,,,,,US,,,,,US,6051,,,49,,,,,,,HATTIESBURG,MS,39404,,,,,,,,,,,,6051,,,49,,,,,hattiesburg,MS,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,58622,,,HWY,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250094,WESLEY MEDICAL CENTER,5001 W HARDY ST,HATTIESBURG,MS,39402,MS - Hattiesburg,19,38243.36,6923.84,5922.78,446,USCGeocoder,78.1288,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,93.1952662721894,FeatureClassBased,ReturnAll,,AddressPoint,,,1,31.3261186,-89.3664569,Relaxed,TwoThousandTen,31020,3285,,90333,0,25620,3060,3,0203.02,073,28,1,ResidenceStreetAddress,5001,,W,HARDY,ST,,,,,,HATTIESBURG,MS,39402,,,,,,,,,,,,,,,,,,5001,,W,HARDY,ST,,,,,,HATTIESBURG,MS,39402,,,,,,,,,,,,5001,,,HARDY,ST,,,,hattiesburg,MS,,,,,,,,,,,,,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,69947,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250096,CROSSGATES RIVER OAKS HOSPITAL,350 CROSSGATES BLVD,BRANDON,MS,39042,MS - Jackson,13,52135.61,6257.38,4917.92,447,USCGeocoder,109.3819,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3347.73856350384,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.2865082299132,-90.0359635474841,Exact,TwoThousandTen,08300,3560,,92763,0,27140,4007,4,0202.08,121,28,1,ResidenceStreetAddress,350,,,CROSSGATES,BLVD,,,,,,BRANDON,MS,39042,,,,,,,,,,,,,,,,,,350,,,CROSSGATES,BLVD,,,,,,BRANDON,MS,39042,,,,,,,,,,,,332-406,,,Crossgates,Blvd,,,,Brandon,MS,39042,,,,,,,,,,4,Rankin,3347.74,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639482278,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,215 MARION AV BOX 1307,MCCOMB,MS,39649,MS - Jackson,15,16853.26,7279.4,6378.06,448,USCGeocoder,109.385,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3097.12772982377,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,31.252145913771,-90.4724956805554,Relaxed,TwoThousandTen,43280,,,92727,1,32620,2041,2,9504.00,113,28,1,ResidenceStreetAddress,215,,,MARION,AVE,,,,,,MCCOMB,MS,39649,,,,,,,,,,,,,,,,,,215,,,MARION,AVE,,,,,,MCCOMB,MS,39649,,,,,,,,,,,,205-399,,,Marion,Ave,,,,McComb,MS,39648,,,,,,,,,,4,Pike,3097.13,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,639488399,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,MS,39202,MS - Jackson,53,21536.92,6573.56,4427.67,449,USCGeocoder,78.1172,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2752.03425594561,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.3150310946978,-90.1784390870855,Exact,TwoThousandTen,36000,3560,,93177,0,27140,2011,2,0016.00,049,28,1,ResidenceStreetAddress,1225,,N,STATE,ST,,,,,,JACKSON,MS,39202,,,,,,,,,,,,,,,,,,1225,,N,STATE,ST,,,,,,JACKSON,MS,39202,,,,,,,,,,,,1227-1299,,N,State,St,,,,Jackson,MS,39202,,,,,,,,,,5,Hinds,2752.03,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,65371139,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250104,ANDERSON REGIONAL MEDICAL CENTER,2124 14 ST,MERIDIAN,MS,39301,MS - Meridian,14,29296.85,6668.42,5166.64,450,USCGeocoder,124.9982,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1776.57563681999,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,32.370888102329,-88.6986230203269,Exact,TwoThousandTen,46640,,,91080,1,32940,4036,4,0004.00,075,28,1,ResidenceStreetAddress,2124,,,14,ST,,,,,,MERIDIAN,MS,39301,,,,,,,,,,,,,,,,,,2124,,,14,ST,,,,,,MERIDIAN,MS,39301,,,,,,,,,,,,2124-2000,,,14th,St,,,,Meridian,MS,39301,,,,,,,,,,2,Lauderdale,1776.58,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,194868,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,250141,BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST DR,SOUTHAVEN,MS,38671,TN - Memphis,17,28166.58,8513.88,5700.82,451,USCGeocoder,62.5004,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,26457.1768477745,LinearInterpolationAddressRange,StreetSegment,94.0828402366864,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,34.9697692803972,-89.9966236436811,Relaxed,TwoThousandTen,69280,4920,,90891,0,32820,2001,2,0705.22,033,28,1,ResidenceStreetAddress,7601,,,SOUTHCREST,DR,,,,,,SOUTHAVEN,MS,38671,,,,,,,,,,,,,,,,,,7601,,,SOUTHCREST,DR,,,,,,SOUTHAVEN,MS,38671,,,,,,,,,,,,7501-7699,,,Southcrest,Pkwy,,,,Southaven,MS,38671,,,,,,,,,,2,DeSoto,26457.18,Meters,,SOURCE_CENSUS_TIGERLINES_2010,2010,,,tlid,91851097,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,260006,HEARTLAND REGIONAL MEDICAL CENTER,5325 FARAON STREET,SAINT JOSEPH,MO,64506,MO - Kansas City,24,20694.66,8588,7605.5,452,USCGeocoder,62.547,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,98.9940828402367,FeatureClassBased,ReturnAll,,AddressPoint,,,1,39.7722952,-94.7705663,Relaxed,TwoThousandTen,64550,7000,,77236,0,41140,1052,1,0007.01,021,29,1,ResidenceStreetAddress,5325,,,FARAON,ST,,,,,,SAINT JOSEPH,MO,64506,,,,,,,,,,,,,,,,,,5325,,,FARAON,ST,,,,,,SAINT JOSEPH,MO,64506,,,,,,,,,,,,5325,,,FARAON,ST,,,,ST JOSEPH,MO,64506,,,,,,,,,,,Buchanan,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,99530,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,260009,BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,SEDALIA,MO,65302,MO - Columbia,21,17312.04,6416.14,5398.04,453,USCGeocoder,156.2484,1,4.1,,,03,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2429.68450614477,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.6991022465698,-93.2215922041121,Relaxed,TwoThousandTen,66440,,,66458,1,42740,3042,3,4805.00,159,29,1,ResidenceStreetAddress,601,,E,14TH,ST,,,,,,SEDALIA,MO,65302,,,,,,,,,,,,,,,,,,601,,E,14TH,ST,,,,,,SEDALIA,MO,65302,,,,,,,,,,,,635-601,,E,14th,St,,,,Sedalia,MO,65301,,,,,,,,,,Sedalia,Pettis,2429.68,Meters,,SOURCE_CENSUS_TIGERLINES_2016,2016,,,tlid,54716200,,,,,,0
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,260011,ST MARYS HEALTH CENTER,100 ST MARYS MEDICAL PLAZA,JEFFERSON CITY,MO,65101,MO - Columbia,17,22728.17,6112,4857.35,454,USCGeocoder,62.3743,1,4.1,,,00,AddressPoint,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,0,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,AddressPoint,,,1,38.5791844,-92.1828276,Exact,TwoThousandTen,37000,,,36764,0,27620,1005,1,0105.00,051,29,1,ResidenceStreetAddress,100,,,SAINT MARYS MEDICAL,PLZ,,,,,,JEFFERSON CITY,MO,65101,,,,,,,,,,,,,,,,,,100,,,SAINT MARYS MEDICAL,PLZ,,,,,,JEFFERSON CITY,MO,65101,,,,,,,,,,,,100,,,SAINT MARYS MEDICAL,PLZ,,,,JEFFERSON CITY,MO,65101,,,,,,,,,,,Cole,0,Meters,,SOURCE_OPENADDRESSES,2017,,,uniqueId,764045,,,,,,0
