DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,OH - Columbus,11,18330.27,11584,10666.54
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHT,OH,44124,OH - Cleveland,13,38273.92,9734.38,7549.61
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,360276,ST ELIZABETH BOARDMAN HEALTH CENTER,8401 MARKET STREET,BOARDMAN,OH,44512,OH - Youngstown,14,40250.85,8600.78,7720.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370001,HILLCREST MEDICAL CENTER,1120 SOUTH UTICA AVENUE,TULSA,OK,74104,OK - Tulsa,14,39333.57,12418.64,11697.78
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370008,NORMAN REGIONAL HEALTH SYSTEM,901 NORTH PORTER,NORMAN,OK,73070,OK - Oklahoma City,24,48080.29,10161.87,7743.16
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370013,"MERCY HEALTH CENTER, INC",4300 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,OK - Oklahoma City,35,31707.65,9541.97,8399.14
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370026,ST MARY'S REGIONAL MEDICAL CENTER,305 SOUTH 5TH STREET,ENID,OK,73701,OK - Oklahoma City,11,43272.18,8812,7894.54
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370028,INTEGRIS BAPTIST MEDICAL CENTER,3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,OK - Oklahoma City,11,55872.81,11722.63,10902.27
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370032,DEACONESS HOSPITAL,5501 NORTH PORTLAND AVENUE,OKLAHOMA CITY,OK,73112,OK - Oklahoma City,11,54322.27,9441.27,8418
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370037,ST ANTHONY HOSPITAL,1000 NORTH LEE AVENUE,OKLAHOMA CITY,OK,73101,OK - Oklahoma City,16,33545.31,13011.62,10402.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370047,MERCY MEMORIAL HEALTH CENTER,"1011 FOURTEENTH AVENUE, NORTHWEST",ARDMORE,OK,73401,OK - Oklahoma City,13,27133,10342,9311.84
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370049,STILLWATER MEDICAL CENTER,1323 WEST 6TH STREET,STILLWATER,OK,74076,OK - Tulsa,14,27960.85,10485.71,7928.78
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,3401 WEST GORE BOULVARD,LAWTON,OK,73505,OK - Lawton,12,42939.08,9845.66,8912.91
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370091,"SAINT FRANCIS HOSPITAL, INC",6161 SOUTH YALE,TULSA,OK,74136,OK - Tulsa,31,32626.51,10436.7,9084.22
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370094,MIDWEST REGIONAL MEDICAL CENTER,2825 PARKLAWN DRIVE,MIDWEST CITY,OK,73110,OK - Oklahoma City,22,58689.4,9372,8413.04
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370114,"ST JOHN MEDICAL CENTER, INC",1923 SOUTH UTICA AVENUE,TULSA,OK,74104,OK - Tulsa,28,23972.71,9831.25,8948.67
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,370202,SOUTHCREST HOSPITAL,8801 SOUTH 101ST EAST AVENUE,TULSA,OK,74133,OK - Tulsa,11,44297.54,10125.27,8610.81
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,380018,ROGUE VALLEY MEDICAL CENTER,2825 E BARNETT ROAD,MEDFORD,OR,97504,OR - Medford,20,29469.65,10873.5,9914.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,380047,ST CHARLES MEDICAL CENTER - BEND,2500 NE NEFF ROAD,BEND,OR,97701,OR - Bend,19,29096.26,12013,9257.47
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,380051,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301,OR - Salem,16,27839.87,12092.43,9646.87
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,380102,SACRED HEART MEDICAL CENTER - RIVERBEND,3333 RIVERBEND DRIVE,SPRINGFIELD,OR,97477,OR - Eugene,16,30513.62,12681.87,9684.75
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390001,COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,SCRANTON,PA,18510,PA - Scranton,14,34759.64,9881.85,8918.42
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390004,HOLY SPIRIT HOSPITAL,503 NORTH 21ST STREET,CAMP HILL,PA,17011,PA - Harrisburg,13,37782,9224,7359.46
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390006,GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,PA - Danville,12,61304.75,15012.25,14359.91
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET,420 SOUTH JACKSON STREET,POTTSVILLE,PA,17901,PA - Reading,11,27877,10411.18,9799.54
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390036,HERITAGE VALLEY BEAVER,1000 DUTCH RIDGE ROAD,BEAVER,PA,15009,PA - Pittsburgh,16,16035.43,9707.81,7010.87
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390044,READING HOSPITAL MEDICAL CENTER,SIXTH AVENUE AND SPRUCE ST,READING,PA,19603,PA - Reading,17,34990.94,11746.58,10684.94
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390046,YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17403,PA - York,20,19846.8,12499.3,10389.6
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390049,ST LUKE'S HOSPITAL BETHLEHEM,801 OSTRUM STREET,BETHLEHEM,PA,18015,PA - Allentown,16,68092.18,11573.37,9900.18
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390050,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,PITTSBURGH,PA,15212,PA - Pittsburgh,11,34900.36,12874.72,12157.27
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390057,GRAND VIEW HOSPITAL,700 LAWN AVENUE,SELLERSVILLE,PA,18960,PA - Allentown,13,42751.84,9995.92,8958.38
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390063,UPMC HAMOT,201 STATE STREET,ERIE,PA,16550,PA - Erie,14,67960,14878.85,8316.21
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390067,PINNACLE HEALTH HOSPITALS,409 SOUTH SECOND STREET,HARRISBURG,PA,17105,PA - Harrisburg,13,23203.46,12105.84,10115.61
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390073,ALTOONA REGIONAL HEALTH SYSTEM,620 HOWARD AVENUE,ALTOONA,PA,16601,PA - Altoona,11,22080.45,9360,8645.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390076,BRANDYWINE HOSPITAL,201 REESEVILLE ROAD,COATESVILLE,PA,19320,PA - Lancaster,13,115949.84,10278.69,8946
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390096,ST JOSEPH MEDICAL CENTER,2500 BERNVILLE ROAD,READING,PA,19605,PA - Reading,12,39746.16,11361.91,10431.91
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,PA,17604,PA - Lancaster,31,35456.67,10158.06,9181.41
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390107,UPMC PASSAVANT,9100 BABCOCK BOULEVARD,PITTSBURGH,PA,15237,PA - Pittsburgh,11,49290,8723.18,7142.54
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390115,ARIA HEALTH,10800 KNIGHTS ROAD,PHILADELPHIA,PA,19114,PA - Philadelphia,17,72608.47,12632.58,10638.35
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390133,LEHIGH VALLEY HOSPITAL,PO BOX 689,ALLENTOWN,PA,18105,PA - Allentown,32,53841.28,11971.75,10514.18
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390137,WILKES-BARRE GENERAL HOSPITAL,575 NORTH RIVER STREET,WILKES-BARRE,PA,18764,PA - Wilkes-Barre,24,53286.41,9839,8950.83
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390151,CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,PA,17201,PA - Harrisburg,19,31675.31,12034.78,7722.42
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390164,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,PA,15213,PA - Pittsburgh,22,71497.95,13734.63,11351.86
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,PA - Pittsburgh,13,34019.23,9069.61,8208.69
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390173,INDIANA REGIONAL MEDICAL CENTER,"835 HOSPITAL ROAD,  PO BOX 788",INDIANA,PA,15701,PA - Pittsburgh,11,31421.81,9491,8673.54
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PA - Philadelphia,18,84350.5,16666.61,13791.44
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,PA - Philadelphia,14,173771.57,14393.35,11524.07
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,PA - Philadelphia,11,71594.81,11933.63,11119.09
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390201,POCONO MEDICAL CENTER,206 EAST BROWN STREET,EAST STROUDSBUR,PA,18301,PA - Allentown,17,47965.17,12177.76,10385.64
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,PA,18901,PA - Philadelphia,17,65203.88,10285.17,9292.05
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390231,ABINGTON MEMORIAL HOSPITAL,1200 OLD YORK ROAD,ABINGTON,PA,19001,PA - Philadelphia,13,71375.61,11754.53,10492.76
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390237,REGIONAL HOSPITAL OF SCRANTON,746 JEFFERSON AVENUE,SCRANTON,PA,18501,PA - Scranton,14,40275.71,9732.57,8323.35
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390258,ST MARY MEDICAL CENTER,LANGHORNE-NEWTOWN RD,LANGHORNE,PA,19047,PA - Philadelphia,12,68659,12378.08,7493.16
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390263,LEHIGH VALLEY HOSPITAL - MUHLENBERG,2545 SCHOENERSVILLE ROAD,BETHLEHEM,PA,18017,PA - Allentown,25,44472.4,10688.6,9835.96
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390265,JEFFERSON REGIONAL MEDICAL CENTER,565 COAL VALLEY RD,PITTSBURGH,PA,15236,PA - Pittsburgh,12,18054.91,8648.5,7516.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,100O EAST MOUNTAIN BOULEVARD,WILKES BARRE,PA,18711,PA - Wilkes-Barre,11,56451.27,11631.09,8176.27
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2902,RI - Providence,11,35234.81,15476.63,14556.27
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,410012,MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,RI,2906,RI - Providence,11,37874.45,12050.27,11232.81
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420002,PIEDMONT MEDICAL CENTER,222 S HERLONG AVE,ROCK HILL,SC,29730,NC - Charlotte,16,39094.12,10419,9297
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420007,SPARTANBURG REGIONAL MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SC - Spartanburg,28,33332.21,11764.82,9337.39
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,29601,SC - Greenville,20,53806.2,9582.4,8799.6
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420026,SISTERS OF CHARITY PROVIDENCE HOSPITALS,2435 FOREST DR,COLUMBIA,SC,29204,SC - Columbia,23,35709.17,8879.82,7857.39
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,SC - Greenville,19,54960.26,11190.89,8773.21
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,SC - Florence,31,49017.8,10870.45,9581.51
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,GA - Savannah,11,49037.9,11259.72,10136.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420070,TUOMEY HEALTHCARE SYSTEM,129 N WASHINGTON ST,SUMTER,SC,29150,SC - Columbia,12,43948.91,10417.83,9571.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,SC - Columbia,18,45616.77,13921.11,12857.33
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,SC - Columbia,20,52285.5,9412.6,8345.2
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420078,GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,29605,SC - Greenville,19,52371.52,12214.63,11271.47
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,SC - Charleston,36,56168.58,10491.55,8924.61
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,GA - Augusta,12,44136.75,11056.33,9943
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420085,GRAND STRAND REG MED CENTER,809 82ND PARKWAY BOX 7500,MYRTLE BEACH,SC,29577,SC - Charleston,17,52713.17,9080.82,8024.82
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420086,PALMETTO HEALTH BAPTIST,TAYLOR AT MARION,COLUMBIA,SC,29220,SC - Columbia,15,95600.53,22744.06,21541
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,SC - Charleston,22,44647.31,9937.63,8361.27
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,420091,CAROLINAS HOSPITAL SYSTEM,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,29505,SC - Florence,26,84815.15,10826.5,8641.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  PO BOX 5045,SIOUX FALLS,SD,57117,SD - Sioux Falls,38,38086.76,11353.18,10437.28
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  PO BOX 5039,SIOUX FALLS,SD,57117,SD - Sioux Falls,30,44256.76,11013.63,9801.3
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,430077,RAPID CITY REGIONAL HOSPITAL,353 FAIRMONT BLVD  PO BOX 6000,RAPID CITY,SD,57701,SD - Rapid City,26,37564.03,13528.03,11778.19
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,JACKSON,TN,38301,TN - Jackson,37,27429.35,10185.83,9199.29
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440006,SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,NASHVILLE,TN,37207,TN - Nashville,11,58112.27,10324.45,9198.27
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440009,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,TN,38555,TN - Nashville,15,30733.33,9718,8820.93
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,TN - Knoxville,19,31689.52,8655.1,7649
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,TN - Kingsport,11,36497.45,9298.18,8586.54
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440015,UNIVERSITY OF TN MEMORIAL HOSPITAL,1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,TN - Knoxville,13,31809.15,11039.84,9278.53
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,37662,TN - Kingsport,16,28570.06,9606.68,8185.12
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440035,GATEWAY MEDICAL CENTER,651 DUNLOP LANE,CLARKSVILLE,TN,37040,TN - Nashville,14,43907.07,10463.07,8545.64
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440046,HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,TN - Nashville,15,46253.13,9828.13,8933.2
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,TN - Memphis,17,39999.7,11963.64,8604.7
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,TN - Memphis,43,41098.48,13518.23,9870.13
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440053,MIDDLE TENNESSEE MEDICAL CENTER INC,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,TN - Nashville,19,35057.21,10185.15,8525.89
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,TN - Johnson City,22,61601.77,11664.36,9904.04
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440072,DYERSBURG REGIONAL MEDICAL CENTER,400 TICKLE ST,DYERSBURG,TN,38024,TN - Memphis,11,68152.27,9199,8184.45
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,TN - Nashville,18,28343.27,10108.66,9231.77
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,37404,TN - Chattanooga,48,31478.85,8810.12,7872.79
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440120,TENNOVA HEALTHCARE,900 EAST OAK HILL AVENUE,KNOXVILLE,TN,37917,TN - Knoxville,28,36380.53,8734.14,7849.28
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,TN - Knoxville,15,37273.06,11644.73,8520.33
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440133,BAPTIST HOSPITAL,2000 CHURCH ST,NASHVILLE,TN,37236,TN - Nashville,12,39662.58,11103.91,7583.33
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440144,HARTON REGIONAL MEDICAL CENTER,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,TN - Nashville,13,54673.38,9609.92,8744.07
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,TN - Chattanooga,17,49566.94,11311.29,10318.11
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440161,CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,TN - Nashville,13,56859.15,10507,9728.23
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,37923,TN - Knoxville,11,21682.36,8888.36,7560.36
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,TN - Memphis,11,86518.36,10819.36,9693.18
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440185,SKYRIDGE MEDICAL CENTER,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,TN - Chattanooga,13,68267.69,9550.38,8766.69
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,440194,HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075,TN - Nashville,12,56860.66,9812.33,8974
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450002,PROVIDENCE MEMORIAL HOSPITAL,2001 N OREGON ST,EL PASO,TX,79902,TX - El Paso,26,85954.8,12089.76,10672.26
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,76301,TX - Wichita Falls,15,48463.4,12155,9316.26
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,TX,77802,TX - Bryan,27,52076.37,10557,9226.96
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,TX - Dallas,31,47744.51,12667,9817.77
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,TX - Victoria,12,52560,10144.08,7081.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78044,TX - San Antonio,29,68878,12351.06,11205.55
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,TX - Harlingen,13,47784.92,12334.76,11556
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450034,CHRISTUS HOSPITAL,2830 CALDER AVENUE,BEAUMONT,TX,77702,TX - Beaumont,29,47062.89,9372.37,8482.31
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450037,GOOD SHEPHERD MEDICAL CENTER,700 EAST MARSHALL AVENUE,LONGVIEW,TX,75601,TX - Longview,23,38641.69,9963.95,8888.13
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,TX - Lubbock,42,82055.78,10434.19,9456.97
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450042,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,WACO,TX,76712,TX - Waco,16,23013.12,9322.18,8339.68
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,78404,TX - Corpus Christi,26,62900.38,11092.57,9537.5
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450054,SCOTT & WHITE MEMORIAL HOSPITAL,2401 31ST ST,TEMPLE,TX,76508,TX - Temple,22,29696.59,11866.4,10848.95
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,450056,SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,78705,TX - Austin,29,69544.62,10651.48,9586.75
